SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     239.7,     404.8,     250.3,     329.8,    1224.6,     211.7,     338.8,     217.3,     279.8,    1047.6,         0,         0,         0,         0,         0,      11.0,      25.0,      18.0,      14.0,      68.0,      17.0,      41.0,      15.0,      36.0,     109.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     6.836,     6.836,     6.836,     6.837,     6.836,     6.836,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1400.7,    2365.4,    1462.5,    1927.1,    7155.7,    1237.1,    1979.7,    1269.8,    1635.0,    6121.6,         0,         0,         0,         0,         0,      64.3,     146.1,     105.1,      81.8,     397.3,      99.3,     239.6,      87.6,     210.3,     636.8,    139.52,     27.31,     46.11,     28.52,     37.58,    139.52,     24.12,     38.60,     24.76,     31.88,    119.36,         0,         0,         0,         0,         0,      1.33,      3.03,      2.17,      1.69,      8.22,      2.15,      5.18,      1.89,      4.55,     13.77,     0.001,     0.001,     0.004,     0.003,     0.009,     0.001,     0.001,     0.003,     0.002,     0.007,         0,         0,         0,         0,         0,         0,     0.006,         0,         0,     0.006,     0.005,     0.006,         0,     0.007,     0.018,     0.196,     0.331,     0.204,     0.269,       4.6,       6.2,       7.2,       4.2,       5.6,       7.1,      10.1,       6.0,      10.9,       8.9
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     253.1,     454.1,     270.1,     349.2,    1326.5,     213.6,     341.1,     218.8,     282.4,    1055.9,      11.5,      47.2,      18.3,      16.8,      93.8,      11.0,      24.8,      18.0,      14.0,      67.8,      17.0,      41.0,      15.0,      36.0,     109.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     3.554,     3.556,     3.554,     3.554,     3.555,     3.554,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     769.1,    1380.0,     820.9,    1061.2,    4031.2,     649.1,    1036.6,     665.0,     858.2,    3208.9,      35.0,     143.5,      55.6,      51.0,     285.1,      33.5,      75.3,      54.7,      42.6,     206.1,      51.7,     124.6,      45.6,     109.4,     331.3,     78.57,     14.99,     26.90,     16.00,     20.68,     78.57,     12.66,     20.20,     12.96,     16.73,     62.55,      0.68,      2.80,      1.08,      0.99,      5.55,      0.70,      1.56,      1.13,      0.89,      4.28,      1.12,      2.69,      0.99,      2.37,      7.17,     0.010,         0,     0.001,     0.005,     0.016,     0.009,         0,     0.001,     0.004,     0.014,         0,     0.004,         0,         0,     0.004,     0.008,         0,         0,     0.009,     0.017,     0.004,         0,     0.005,     0.007,     0.016,     0.191,     0.342,     0.204,     0.263,       4.3,       5.5,       6.7,       4.0,       5.1,       6.7,       9.0,       5.6,      10.3,       8.2
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     390.4,     663.3,     443.4,     532.2,    2029.3,     355.2,     546.2,     392.4,     480.2,    1774.0,      17.0,      90.0,      29.0,      27.0,     163.0,      14.2,      20.1,      18.1,      19.0,      71.4,       4.0,       7.0,       3.9,       6.0,      20.9,      51.3,      51.3,      51.3,      51.3,      51.2,      51.3,     0.793,     0.793,     0.793,     0.793,     0.793,     0.793,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.07,      0.03,      0.10,     264.7,     449.7,     300.6,     360.8,    1375.8,     240.9,     370.3,     266.1,     325.6,    1202.9,      11.5,      61.0,      19.7,      18.3,     110.5,       9.7,      13.6,      12.3,      12.9,      48.5,       2.7,       4.7,       2.7,       4.0,      14.1,     26.83,      5.16,      8.77,      5.86,      7.04,     26.83,      4.69,      7.22,      5.18,      6.35,     23.44,      0.23,      1.19,      0.39,      0.36,      2.17,      0.20,      0.28,      0.25,      0.26,      0.99,      0.05,      0.10,      0.06,      0.08,      0.29,         0,         0,         0,     0.002,     0.002,         0,         0,         0,     0.002,     0.002,     0.005,         0,     0.007,     0.003,     0.015,     0.001,         0,         0,         0,     0.001,         0,         0,     0.003,         0,     0.003,     0.192,     0.327,     0.219,     0.262,       3.6,       3.0,       4.1,       3.6,       3.5,       1.0,       1.1,       0.9,       1.1,       1.0
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     448.4,     740.9,     522.4,     613.5,    2325.2,     412.4,     618.1,     468.0,     559.5,    2058.0,      17.8,      91.9,      30.3,      26.9,     166.9,      14.2,      23.9,      20.2,      21.1,      79.4,       4.0,       7.0,       3.9,       6.0,      20.9,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     2.308,     2.308,     2.308,     2.308,     2.308,     2.308,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     884.7,    1461.9,    1030.8,    1210.5,    4587.9,     813.7,    1219.6,     923.4,    1104.0,    4060.7,      35.1,     181.4,      59.8,      53.0,     329.3,      28.0,      47.2,      39.9,      41.7,     156.8,       7.9,      13.8,       7.6,      11.8,      41.1,     89.43,     17.25,     28.49,     20.09,     23.60,     89.43,     15.86,     23.77,     18.00,     21.52,     79.15,      0.69,      3.54,      1.16,      1.03,      6.42,      0.58,      0.97,      0.82,      0.86,      3.23,      0.17,      0.30,      0.17,      0.26,      0.90,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.005,     0.005,         0,         0,     0.010,         0,         0,         0,         0,         0,         0,     0.002,     0.004,     0.004,     0.010,     0.193,     0.319,     0.224,     0.264,       3.2,       3.2,       3.9,       3.4,       3.4,       0.9,       0.9,       0.7,       1.0,       0.9
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     583.0,     931.3,     703.1,     798.8,    3016.2,     544.7,     812.0,     646.0,     747.8,    2750.5,      18.0,      89.0,      26.0,      21.0,     154.0,      17.3,      23.3,      27.2,      24.0,      91.8,       3.0,       7.0,       3.9,       6.0,      19.9,      41.4,      41.3,      41.4,      41.3,      41.4,      41.4,     0.459,     0.459,     0.459,     0.459,     0.459,     0.459,      5898,     11796,      5898,     23592,     47184,      0.15,      0.10,      0.12,      0.04,      0.15,     184.3,     294.6,     222.3,     252.7,     953.9,     172.2,     256.8,     204.4,     236.5,     869.9,       5.6,      28.1,       8.2,       6.7,      48.6,       5.4,       7.3,       8.6,       7.6,      28.9,       0.9,       2.2,       1.2,       1.8,       6.1,     23.06,      4.46,      7.12,      5.38,      6.10,     23.06,      4.17,      6.21,      4.94,      5.72,     21.04,      0.14,      0.68,      0.20,      0.16,      1.18,      0.14,      0.19,      0.22,      0.20,      0.75,      0.03,      0.06,      0.04,      0.06,      0.19,     0.005,     0.001,         0,     0.002,     0.008,     0.005,     0.001,         0,     0.002,     0.008,     0.002,         0,     0.001,         0,     0.003,         0,         0,         0,     0.002,     0.002,     0.004,         0,     0.006,     0.008,     0.018,     0.193,     0.309,     0.233,     0.265,       3.0,       2.5,       3.9,       3.0,       3.0,       0.5,       0.8,       0.6,       0.8,       0.7
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     744.5,    1230.6,     905.6,     984.5,    3865.2,     705.4,    1090.4,     841.9,     931.9,    3569.6,      20.8,     109.8,      35.5,      26.6,     192.7,      16.3,      26.4,      25.3,      22.0,      90.0,       2.0,       4.0,       2.9,       4.0,      12.9,      42.9,      42.9,      42.9,      42.9,      42.9,      42.9,     4.088,     4.089,     4.088,     4.089,     4.088,     4.089,      6064,     12128,      6064,     24257,     48513,      0.18,      0.12,      0.16,      0.04,      0.18,    2176.3,    3597.3,    2647.2,    2878.0,   11298.8,    2062.0,    3187.5,    2461.0,    2724.2,   10434.7,      60.8,     321.0,     103.8,      77.8,     563.4,      47.7,      77.1,      73.9,      64.3,     263.0,       5.8,      11.6,       8.5,      11.6,      37.5,    263.34,     50.74,     83.85,     61.71,     67.08,    263.38,     48.07,     74.30,     57.37,     63.50,    243.24,      1.42,      7.49,      2.42,      1.82,     13.15,      1.20,      1.93,      1.85,      1.61,      6.59,      0.16,      0.30,      0.23,      0.30,      0.99,     0.011,     0.012,     0.012,     0.010,     0.045,     0.011,     0.011,     0.011,     0.009,     0.042,     0.002,     0.004,         0,     0.006,     0.012,     0.006,         0,         0,         0,     0.006,     0.006,         0,     0.006,         0,     0.012,     0.193,     0.318,     0.234,     0.255,       2.2,       2.1,       2.8,       2.2,       2.3,       0.3,       0.3,       0.3,       0.4,       0.3
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     751.0,    1239.3,     914.3,     993.7,    3898.3,     711.5,    1099.9,     851.2,     941.7,    3604.3,      21.0,     109.0,      34.9,      26.0,     190.9,      16.5,      26.4,      25.3,      22.0,      90.2,       2.0,       4.0,       2.9,       4.0,      12.9,      43.2,      43.1,      43.2,      43.2,      43.2,      43.2,     0.280,     0.280,     0.280,     0.280,     0.280,     0.280,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.16,      0.04,      0.18,     151.4,     249.9,     184.4,     200.4,     786.1,     143.4,     221.8,     171.6,     189.8,     726.6,       4.2,      22.0,       7.0,       5.2,      38.4,       3.3,       5.4,       5.1,       4.4,      18.2,       0.4,       0.8,       0.6,       0.8,       2.6,     18.19,      3.51,      5.78,      4.27,      4.63,     18.19,      3.32,      5.13,      3.97,      4.40,     16.82,      0.10,      0.51,      0.16,      0.13,      0.90,      0.08,      0.14,      0.13,      0.12,      0.47,      0.02,      0.02,      0.02,      0.02,      0.08,         0,         0,         0,     0.006,     0.006,         0,         0,         0,     0.005,     0.005,     0.002,     0.001,         0,     0.009,     0.012,         0,     0.008,     0.003,     0.010,     0.021,     0.009,         0,     0.005,         0,     0.014,     0.193,     0.318,     0.234,     0.255,       2.2,       2.1,       2.8,       2.2,       2.3,       0.3,       0.3,       0.3,       0.4,       0.3
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     699.6,    1143.3,     837.9,     901.8,    3582.6,     661.3,    1006.7,     776.2,     853.7,    3297.9,      20.9,     108.2,      34.5,      26.1,     189.7,      15.4,      24.4,      24.3,      19.0,      83.1,       2.0,       4.0,       2.9,       3.0,      11.9,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     1.540,     1.541,     1.540,     1.541,     1.540,     1.540,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     920.7,    1504.6,    1102.7,    1186.8,    4714.8,     870.3,    1324.8,    1021.5,    1123.5,    4340.1,      27.5,     142.4,      45.4,      34.4,     249.7,      20.2,      32.1,      31.9,      25.0,     109.2,       2.6,       5.2,       3.8,       3.9,      15.5,     91.95,     17.96,     29.35,     21.51,     23.14,     91.96,     16.98,     25.84,     19.93,     21.91,     84.66,      0.53,      2.78,      0.89,      0.67,      4.87,      0.42,      0.67,      0.67,      0.52,      2.28,      0.06,      0.12,      0.08,      0.09,      0.35,     0.008,     0.004,     0.010,         0,     0.022,     0.008,     0.003,     0.009,         0,     0.020,         0,     0.003,     0.005,         0,     0.008,         0,     0.005,     0.008,     0.002,     0.015,     0.003,     0.006,         0,     0.005,     0.014,     0.195,     0.319,     0.234,     0.252,       2.2,       2.1,       2.9,       2.1,       2.3,       0.3,       0.3,       0.3,       0.3,       0.3
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     885.5,    1519.6,    1090.9,    1203.2,    4699.2,     843.9,    1346.1,    1013.6,    1142.2,    4345.8,      23.0,     142.0,      47.9,      39.0,     251.9,      16.6,      26.5,      26.5,      19.0,      88.6,       2.0,       5.0,       2.9,       3.0,      12.9,      51.2,      51.2,      51.2,      51.2,      51.2,      51.2,     0.292,     0.292,     0.292,     0.292,     0.292,     0.292,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     221.1,     379.4,     272.4,     300.4,    1173.3,     210.7,     336.0,     253.1,     285.2,    1085.0,       5.7,      35.5,      12.0,       9.7,      62.9,       4.1,       6.6,       6.6,       4.7,      22.0,       0.4,       1.2,       0.7,       0.7,       3.0,     22.89,      4.32,      7.40,      5.31,      5.86,     22.89,      4.11,      6.56,      4.94,      5.56,     21.17,      0.11,      0.69,      0.24,      0.19,      1.23,      0.09,      0.14,      0.14,      0.10,      0.47,      0.02,      0.03,      0.02,      0.02,      0.09,         0,     0.002,     0.002,         0,     0.004,         0,     0.002,     0.002,         0,     0.004,         0,         0,     0.007,         0,     0.007,     0.004,     0.003,     0.003,     0.002,     0.012,     0.009,     0.003,     0.004,     0.004,     0.020,     0.188,     0.323,     0.233,     0.256,       1.9,       1.7,       2.4,       1.6,       1.9,       0.2,       0.3,       0.3,       0.2,       0.3
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,    1011.3,    1745.1,    1256.1,    1422.7,    5435.2,     967.7,    1559.5,    1175.4,    1353.0,    5055.6,      23.8,     151.7,      51.2,      44.0,     270.7,      17.8,      28.3,      26.6,      22.7,      95.4,       2.0,       5.6,       2.9,       3.0,      13.5,      50.3,      50.2,      50.3,      50.2,      50.3,      50.2,     1.096,     1.097,     1.096,     1.097,     1.096,     1.097,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     928.8,    1602.6,    1153.5,    1306.5,    4991.4,     888.7,    1432.1,    1079.5,    1242.5,    4642.8,      21.8,     139.3,      47.0,      40.4,     248.5,      16.4,      26.0,      24.4,      20.8,      87.6,       1.8,       5.1,       2.6,       2.7,      12.2,     99.29,     18.49,     31.89,     22.97,     25.99,     99.34,     17.70,     28.49,     21.50,     24.72,     92.41,      0.43,      2.76,      0.93,      0.81,      4.93,      0.35,      0.55,      0.51,      0.44,      1.85,      0.04,      0.11,      0.06,      0.06,      0.27,     0.023,     0.001,     0.030,     0.004,     0.058,     0.022,     0.001,     0.028,     0.003,     0.054,         0,         0,         0,     0.008,     0.008,     0.004,         0,         0,         0,     0.004,         0,         0,     0.001,         0,     0.001,     0.186,     0.321,     0.231,     0.262,       1.8,       1.6,       2.1,       1.6,       1.8,       0.2,       0.3,       0.2,       0.2,       0.2
