SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     243.7,     402.4,     244.8,     323.4,    1214.3,     218.7,     342.4,     212.8,     269.4,    1043.3,         0,         0,         0,         0,         0,      11.0,      22.0,      18.0,      14.0,      65.0,      14.0,      38.0,      14.0,      40.0,     106.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     6.836,     6.837,     6.836,     6.836,     6.836,     6.836,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1424.0,    2351.3,    1430.4,    1889.7,    7095.4,    1277.9,    2000.7,    1243.4,    1574.2,    6096.2,         0,         0,         0,         0,         0,      64.3,     128.5,     105.1,      81.8,     379.7,      81.8,     222.1,      81.8,     233.7,     619.4,    138.35,     27.77,     45.84,     27.89,     36.85,    138.35,     24.92,     39.01,     24.24,     30.69,    118.86,         0,         0,         0,         0,         0,      1.33,      2.66,      2.17,      1.69,      7.85,      1.77,      4.80,      1.76,      5.05,     13.38,     0.004,         0,         0,         0,     0.004,     0.004,         0,         0,         0,     0.004,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.003,     0.004,         0,     0.002,     0.009,     0.201,     0.331,     0.202,     0.266,       4.5,       5.5,       7.4,       4.3,       5.4,       5.7,       9.4,       5.7,      12.4,       8.7
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     255.5,     452.7,     266.5,     342.2,    1316.9,     220.0,     346.5,     217.2,     272.4,    1056.1,      10.5,      46.2,      17.3,      15.8,      89.8,      11.0,      22.0,      18.0,      14.0,      65.0,      14.0,      38.0,      14.0,      40.0,     106.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     3.554,     3.554,     3.554,     3.555,     3.554,     3.554,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     776.5,    1375.7,     809.9,    1039.9,    4002.0,     668.6,    1053.0,     660.1,     827.8,    3209.5,      31.9,     140.4,      52.5,      48.0,     272.8,      33.5,      66.8,      54.7,      42.5,     197.5,      42.6,     115.5,      42.6,     121.5,     322.2,     78.00,     15.13,     26.82,     15.78,     20.27,     78.00,     13.03,     20.52,     12.87,     16.13,     62.55,      0.63,      2.74,      1.02,      0.93,      5.32,      0.70,      1.39,      1.13,      0.88,      4.10,      0.92,      2.49,      0.92,      2.63,      6.96,         0,         0,     0.007,         0,     0.007,         0,         0,     0.005,         0,     0.005,     0.008,     0.004,         0,         0,     0.012,     0.008,     0.006,         0,         0,     0.014,     0.001,         0,     0.001,     0.005,     0.007,     0.194,     0.344,     0.202,     0.260,       4.3,       4.9,       6.8,       4.1,       4.9,       5.5,       8.4,       5.3,      11.7,       8.0
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     358.1,     617.0,     418.4,     473.1,    1866.6,     322.0,     500.9,     369.5,     428.1,    1620.5,      19.0,      89.0,      27.0,      25.0,     160.0,      13.1,      20.1,      18.0,      14.0,      65.2,       4.0,       7.0,       3.9,       6.0,      20.9,      51.3,      51.2,      51.3,      51.3,      51.2,      51.3,     0.793,     0.794,     0.793,     0.793,     0.793,     0.793,      6390,     12780,      6390,     25560,     51120,      0.09,      0.06,      0.07,      0.02,      0.09,     242.8,     418.3,     283.7,     320.8,    1265.6,     218.3,     339.6,     250.5,     290.2,    1098.6,      12.9,      60.4,      18.3,      17.0,     108.6,       8.9,      13.6,      12.2,       9.5,      44.2,       2.7,       4.7,       2.7,       4.0,      14.1,     24.68,      4.74,      8.16,      5.53,      6.26,     24.69,      4.26,      6.62,      4.88,      5.66,     21.42,      0.25,      1.18,      0.36,      0.34,      2.13,      0.19,      0.28,      0.26,      0.19,      0.92,      0.05,      0.10,      0.06,      0.08,      0.29,     0.004,         0,         0,     0.001,     0.005,     0.003,         0,         0,     0.001,     0.004,         0,     0.003,     0.003,     0.010,     0.016,     0.006,         0,     0.007,         0,     0.013,         0,         0,     0.003,         0,     0.003,     0.192,     0.331,     0.224,     0.253,       3.7,       3.3,       4.3,       3.0,       3.5,       1.1,       1.1,       0.9,       1.3,       1.1
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     412.9,     696.8,     489.2,     548.7,    2147.6,     376.8,     575.9,     438.9,     503.4,    1895.0,      18.9,      93.0,      28.3,      24.9,     165.1,      13.6,      20.9,      18.1,      14.4,      67.0,       3.6,       7.0,       3.9,       6.0,      20.5,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     2.308,     2.309,     2.308,     2.308,     2.309,     2.308,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.08,      0.03,      0.10,     814.7,    1374.8,     965.2,    1082.7,    4237.4,     743.4,    1136.3,     866.0,     993.3,    3739.0,      37.3,     183.5,      55.8,      49.1,     325.7,      26.8,      41.2,      35.7,      28.4,     132.1,       7.1,      13.8,       7.6,      11.8,      40.3,     82.60,     15.88,     26.80,     18.81,     21.11,     82.60,     14.50,     22.15,     16.88,     19.37,     72.90,      0.73,      3.58,      1.09,      0.95,      6.35,      0.56,      0.86,      0.74,      0.59,      2.75,      0.15,      0.30,      0.17,      0.26,      0.88,     0.008,         0,         0,     0.009,     0.017,     0.007,         0,         0,     0.008,     0.015,     0.003,     0.003,     0.001,         0,     0.007,     0.004,     0.006,     0.001,     0.002,     0.013,         0,     0.002,     0.004,     0.004,     0.010,     0.192,     0.324,     0.229,     0.255,       3.3,       3.0,       3.7,       2.6,       3.1,       0.9,       1.0,       0.8,       1.1,       1.0
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     562.6,     933.6,     693.4,     762.1,    2951.7,     522.3,     817.3,     644.4,     722.1,    2706.1,      20.0,      88.0,      22.0,      18.0,     148.0,      17.3,      21.3,      23.1,      16.0,      77.7,       3.0,       7.0,       3.9,       6.0,      19.9,      41.4,      41.4,      41.4,      41.4,      41.3,      41.4,     0.459,     0.460,     0.459,     0.459,     0.459,     0.459,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.03,      0.14,     177.9,     295.3,     219.3,     241.0,     933.5,     165.2,     258.5,     203.8,     228.4,     855.9,       6.3,      27.8,       7.0,       5.7,      46.8,       5.5,       6.7,       7.3,       5.1,      24.6,       0.9,       2.2,       1.2,       1.8,       6.1,     22.57,      4.30,      7.14,      5.30,      5.83,     22.57,      4.00,      6.25,      4.93,      5.52,     20.70,      0.15,      0.68,      0.17,      0.13,      1.13,      0.14,      0.18,      0.19,      0.13,      0.64,      0.03,      0.06,      0.04,      0.06,      0.19,     0.007,         0,     0.003,         0,     0.010,     0.006,         0,     0.003,         0,     0.009,         0,     0.007,     0.002,         0,     0.009,         0,     0.005,         0,         0,     0.005,     0.004,         0,     0.006,     0.008,     0.018,     0.191,     0.316,     0.235,     0.258,       3.1,       2.3,       3.3,       2.1,       2.6,       0.5,       0.7,       0.6,       0.8,       0.7
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     731.7,    1214.0,     899.0,     981.6,    3826.3,     690.4,    1072.8,     843.2,     944.0,    3550.4,      23.8,     108.8,      30.6,      19.6,     182.8,      15.5,      28.4,      22.3,      14.0,      80.2,       2.0,       4.0,       2.9,       4.0,      12.9,      42.9,      42.9,      42.9,      42.9,      42.9,      42.9,     4.088,     4.090,     4.089,     4.089,     4.088,     4.089,      6064,     12128,      6064,     24257,     48513,      0.17,      0.12,      0.15,      0.04,      0.17,    2138.9,    3548.8,    2628.0,    2869.4,   11185.1,    2018.1,    3136.1,    2464.9,    2759.5,   10378.6,      69.6,     318.0,      89.4,      57.3,     534.3,      45.3,      83.1,      65.2,      40.9,     234.5,       5.8,      11.6,       8.5,      11.6,      37.5,    260.70,     49.87,     82.73,     61.27,     66.88,    260.75,     47.06,     73.11,     57.47,     64.32,    241.96,      1.62,      7.42,      2.09,      1.34,     12.47,      1.13,      2.08,      1.63,      1.03,      5.87,      0.16,      0.30,      0.23,      0.30,      0.99,     0.022,     0.019,     0.022,     0.003,     0.066,     0.021,     0.017,     0.020,     0.003,     0.061,         0,     0.002,     0.004,     0.004,     0.010,         0,         0,         0,     0.004,     0.004,     0.006,         0,     0.006,         0,     0.012,     0.191,     0.317,     0.235,     0.257,       2.1,       2.3,       2.5,       1.4,       2.1,       0.3,       0.3,       0.3,       0.4,       0.3
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     737.9,    1221.5,     905.3,     990.9,    3855.6,     696.4,    1081.1,     850.0,     953.9,    3581.4,      24.0,     108.0,      30.1,      19.0,     181.1,      15.5,      28.4,      22.3,      14.0,      80.2,       2.0,       4.0,       2.9,       4.0,      12.9,      43.2,      43.1,      43.2,      43.2,      43.2,      43.2,     0.280,     0.280,     0.280,     0.280,     0.280,     0.280,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.15,      0.04,      0.18,     148.7,     246.3,     182.5,     199.8,     777.3,     140.4,     218.0,     171.3,     192.3,     722.0,       4.8,      21.8,       6.0,       3.8,      36.4,       3.1,       5.8,       4.5,       2.8,      16.2,       0.4,       0.8,       0.6,       0.8,       2.6,     17.99,      3.45,      5.70,      4.22,      4.62,     17.99,      3.25,      5.05,      3.97,      4.45,     16.72,      0.11,      0.51,      0.15,      0.09,      0.86,      0.08,      0.14,      0.11,      0.07,      0.40,      0.02,      0.02,      0.02,      0.02,      0.08,         0,     0.006,     0.004,         0,     0.010,         0,     0.005,     0.003,         0,     0.008,         0,     0.006,     0.010,     0.001,     0.017,     0.002,         0,         0,         0,     0.002,     0.009,         0,     0.005,         0,     0.014,     0.191,     0.317,     0.235,     0.257,       2.1,       2.3,       2.5,       1.4,       2.1,       0.3,       0.3,       0.3,       0.4,       0.3
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     687.9,    1121.9,     828.7,     905.3,    3543.8,     650.6,     985.2,     777.6,     867.5,    3280.9,      23.9,     108.4,      30.1,      20.8,     183.2,      11.4,      24.3,      18.1,      13.0,      66.8,       2.0,       4.0,       2.9,       4.0,      12.9,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     1.540,     1.540,     1.540,     1.540,     1.540,     1.540,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     905.3,    1476.5,    1090.6,    1191.4,    4663.8,     856.2,    1296.6,    1023.4,    1141.7,    4317.9,      31.5,     142.7,      39.6,      27.4,     241.2,      15.0,      32.0,      23.8,      17.1,      87.9,       2.6,       5.2,       3.8,       5.2,      16.8,     90.95,     17.66,     28.80,     21.27,     23.23,     90.96,     16.70,     25.28,     19.96,     22.26,     84.20,      0.61,      2.78,      0.78,      0.54,      4.71,      0.31,      0.67,      0.50,      0.35,      1.83,      0.06,      0.12,      0.08,      0.12,      0.38,     0.003,         0,     0.003,         0,     0.006,     0.003,         0,     0.003,         0,     0.006,         0,         0,     0.007,     0.006,     0.013,         0,     0.008,     0.007,         0,     0.015,     0.003,     0.006,         0,     0.006,     0.015,     0.194,     0.317,     0.234,     0.255,       1.7,       2.2,       2.2,       1.4,       1.9,       0.3,       0.4,       0.3,       0.4,       0.4
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     871.1,    1490.2,    1109.4,    1218.3,    4689.0,     829.5,    1319.7,    1042.2,    1167.2,    4358.6,      27.0,     139.0,      44.1,      30.0,     240.1,      12.6,      27.5,      20.2,      17.1,      77.4,       2.0,       4.0,       2.9,       4.0,      12.9,      51.3,      51.3,      51.3,      51.2,      51.2,      51.2,     0.292,     0.292,     0.292,     0.292,     0.292,     0.292,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.19,      0.05,      0.19,     217.5,     372.1,     277.0,     304.2,    1170.8,     207.1,     329.5,     260.2,     291.5,    1088.3,       6.7,      34.7,      11.0,       7.4,      59.8,       3.1,       6.9,       5.0,       4.2,      19.2,       0.4,       1.0,       0.7,       1.0,       3.1,     22.84,      4.24,      7.26,      5.41,      5.94,     22.85,      4.04,      6.42,      5.08,      5.68,     21.22,      0.13,      0.68,      0.21,      0.14,      1.16,      0.07,      0.14,      0.10,      0.09,      0.40,      0.02,      0.02,      0.02,      0.02,      0.08,         0,         0,     0.003,         0,     0.003,         0,         0,     0.003,         0,     0.003,         0,     0.003,         0,         0,     0.003,     0.005,         0,         0,     0.002,     0.007,     0.009,         0,     0.004,         0,     0.013,     0.186,     0.318,     0.236,     0.260,       1.4,       1.8,       1.8,       1.4,       1.7,       0.2,       0.3,       0.3,       0.3,       0.3
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,     987.2,    1721.9,    1275.3,    1426.3,    5410.7,     940.0,    1540.8,    1204.5,    1367.1,    5052.4,      30.3,     147.7,      46.9,      36.0,     260.9,      14.9,      28.8,      21.0,      18.2,      82.9,       2.0,       4.6,       2.9,       5.0,      14.5,      50.3,      50.2,      50.3,      50.2,      50.3,      50.2,     1.096,     1.097,     1.096,     1.097,     1.096,     1.097,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     906.6,    1581.3,    1171.2,    1309.8,    4968.9,     863.3,    1415.0,    1106.1,    1255.5,    4639.9,      27.8,     135.6,      43.1,      33.0,     239.5,      13.7,      26.4,      19.3,      16.7,      76.1,       1.8,       4.2,       2.6,       4.6,      13.2,     98.84,     18.05,     31.46,     23.32,     26.06,     98.89,     17.19,     28.15,     22.03,     24.98,     92.35,      0.55,      2.69,      0.86,      0.66,      4.76,      0.29,      0.56,      0.41,      0.35,      1.61,      0.04,      0.09,      0.06,      0.10,      0.29,     0.019,     0.002,     0.027,     0.005,     0.053,     0.018,     0.002,     0.026,     0.005,     0.051,         0,         0,     0.004,     0.003,     0.007,         0,         0,     0.002,         0,     0.002,         0,         0,     0.001,         0,     0.001,     0.182,     0.318,     0.236,     0.264,       1.5,       1.7,       1.6,       1.3,       1.5,       0.2,       0.3,       0.2,       0.4,       0.3
