SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     236.7,     394.4,     244.6,     322.3,    1198.0,     212.7,     336.4,     212.6,     273.3,    1035.0,         0,         0,         0,         0,         0,      12.0,      24.0,      17.0,      13.0,      66.0,      12.0,      34.0,      15.0,      36.0,      97.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     6.836,     6.836,     6.836,     6.836,     6.836,     6.836,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1383.2,    2304.6,    1429.2,    1883.3,    7000.3,    1242.9,    1965.6,    1242.3,    1597.0,    6047.8,         0,         0,         0,         0,         0,      70.1,     140.2,      99.3,      76.0,     385.6,      70.1,     198.7,      87.6,     210.3,     566.7,    136.49,     26.96,     44.93,     27.87,     36.71,    136.47,     24.23,     38.32,     24.22,     31.14,    117.91,         0,         0,         0,         0,         0,      1.45,      2.90,      2.05,      1.57,      7.97,      1.52,      4.29,      1.89,      4.55,     12.25,         0,         0,         0,     0.004,     0.004,         0,         0,         0,     0.003,     0.003,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.006,         0,         0,     0.007,     0.013,     0.198,     0.329,     0.204,     0.269,       5.1,       6.1,       7.0,       4.0,       5.5,       5.1,       8.6,       6.1,      11.2,       8.1
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     249.0,     442.9,     264.4,     339.4,    1295.7,     214.5,     338.7,     214.1,     274.6,    1041.9,      10.5,      46.2,      18.3,      15.8,      90.8,      12.0,      24.0,      17.0,      13.0,      66.0,      12.0,      34.0,      15.0,      36.0,      97.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     3.554,     3.554,     3.554,     3.554,     3.554,     3.554,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     756.7,    1345.9,     803.5,    1031.5,    3937.6,     651.8,    1029.3,     650.7,     834.5,    3166.3,      31.9,     140.4,      55.6,      48.0,     275.9,      36.5,      72.9,      51.7,      39.5,     200.6,      36.5,     103.4,      45.6,     109.4,     294.9,     76.74,     14.75,     26.23,     15.66,     20.10,     76.74,     12.70,     20.06,     12.68,     16.26,     61.70,      0.63,      2.74,      1.08,      0.93,      5.38,      0.76,      1.51,      1.07,      0.82,      4.16,      0.79,      2.23,      0.99,      2.37,      6.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.008,     0.004,         0,         0,     0.012,     0.005,         0,         0,     0.002,     0.007,     0.002,         0,     0.005,     0.007,     0.014,     0.192,     0.342,     0.204,     0.262,       4.8,       5.4,       6.4,       3.8,       5.1,       4.8,       7.7,       5.7,      10.6,       7.5
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     362.2,     626.2,     429.1,     475.9,    1893.4,     326.4,     513.2,     379.4,     431.9,    1650.9,      19.0,      87.0,      27.8,      25.0,     158.8,      14.8,      21.0,      18.8,      13.0,      67.6,       2.0,       5.0,       3.1,       6.0,      16.1,      51.3,      51.3,      51.3,      51.2,      51.3,      51.3,     0.793,     0.793,     0.794,     0.794,     0.793,     0.793,      6390,     12780,      6390,     25560,     51120,      0.09,      0.06,      0.07,      0.02,      0.09,     245.6,     424.6,     290.9,     322.7,    1283.8,     221.3,     347.9,     257.2,     292.8,    1119.2,      12.9,      59.0,      18.8,      17.0,     107.7,      10.1,      14.3,      12.8,       8.9,      46.1,       1.4,       3.4,       2.1,       4.0,      10.9,     25.03,      4.79,      8.28,      5.68,      6.29,     25.04,      4.31,      6.79,      5.02,      5.71,     21.83,      0.25,      1.15,      0.37,      0.34,      2.11,      0.21,      0.30,      0.27,      0.18,      0.96,      0.03,      0.07,      0.05,      0.08,      0.23,         0,     0.007,     0.005,     0.001,     0.013,         0,     0.006,     0.005,     0.001,     0.012,         0,         0,     0.003,     0.010,     0.013,     0.002,     0.005,     0.006,         0,     0.013,     0.001,         0,     0.005,         0,     0.006,     0.191,     0.331,     0.227,     0.251,       4.1,       3.4,       4.4,       2.7,       3.6,       0.6,       0.8,       0.7,       1.3,       0.9
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     424.4,     698.9,     508.9,     553.8,    2186.0,     389.9,     577.7,     457.1,     509.9,    1934.6,      17.6,      91.4,      29.9,      24.9,     163.8,      14.9,      24.8,      18.8,      13.0,      71.5,       2.0,       5.0,       3.1,       6.0,      16.1,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     2.308,     2.308,     2.308,     2.308,     2.308,     2.308,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     837.4,    1379.0,    1004.1,    1092.7,    4313.2,     769.3,    1139.9,     901.9,    1006.1,    3817.2,      34.7,     180.3,      59.0,      49.1,     323.1,      29.4,      49.0,      37.1,      25.6,     141.1,       3.9,       9.8,       6.1,      11.8,      31.6,     84.08,     16.32,     26.88,     19.57,     21.30,     84.07,     15.00,     22.22,     17.58,     19.61,     74.41,      0.68,      3.52,      1.15,      0.95,      6.30,      0.61,      1.01,      0.77,      0.53,      2.92,      0.09,      0.22,      0.14,      0.26,      0.71,     0.004,         0,         0,         0,     0.004,     0.003,         0,         0,         0,     0.003,     0.003,     0.004,         0,         0,     0.007,     0.001,         0,     0.002,         0,     0.003,     0.005,     0.007,     0.008,     0.004,     0.024,     0.194,     0.320,     0.233,     0.253,       3.5,       3.5,       3.7,       2.3,       3.3,       0.5,       0.7,       0.6,       1.1,       0.7
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     569.5,     923.8,     707.5,     757.4,    2958.2,     535.5,     806.6,     652.7,     716.4,    2711.2,      17.0,      85.0,      26.8,      19.0,     147.8,      15.0,      27.2,      24.9,      16.0,      83.1,       2.0,       5.0,       3.1,       6.0,      16.1,      41.4,      41.4,      41.4,      41.3,      41.4,      41.4,     0.459,     0.459,     0.459,     0.460,     0.459,     0.459,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.03,      0.14,     180.1,     292.1,     223.7,     239.5,     935.4,     169.4,     255.2,     206.4,     226.6,     857.6,       5.3,      26.9,       8.5,       6.0,      46.7,       4.7,       8.6,       7.9,       5.0,      26.2,       0.6,       1.5,       0.9,       1.8,       4.8,     22.62,      4.35,      7.06,      5.41,      5.79,     22.61,      4.10,      6.17,      5.00,      5.48,     20.75,      0.13,      0.65,      0.20,      0.14,      1.12,      0.13,      0.23,      0.21,      0.13,      0.70,      0.02,      0.05,      0.03,      0.06,      0.16,     0.006,     0.003,     0.010,     0.002,     0.021,     0.005,     0.002,     0.009,     0.002,     0.018,         0,         0,         0,         0,         0,     0.006,     0.006,     0.005,         0,     0.017,     0.003,     0.007,     0.003,     0.008,     0.021,     0.193,     0.312,     0.239,     0.256,       2.6,       2.9,       3.5,       2.1,       2.8,       0.4,       0.5,       0.4,       0.8,       0.5
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     741.9,    1213.4,     903.3,     993.2,    3851.8,     705.1,    1073.5,     838.9,     954.6,    3572.1,      19.8,     105.5,      37.4,      19.6,     182.3,      16.0,      32.4,      24.9,      15.0,      88.3,       1.0,       2.0,       2.1,       4.0,       9.1,      42.9,      42.9,      42.9,      42.9,      42.9,      42.9,     4.088,     4.090,     4.088,     4.089,     4.088,     4.089,      6064,     12128,      6064,     24257,     48513,      0.18,      0.12,      0.15,      0.04,      0.18,    2168.7,    3547.0,    2640.5,    2903.4,   11259.6,    2061.2,    3138.1,    2452.3,    2790.6,   10442.2,      57.9,     308.4,     109.3,      57.3,     532.9,      46.8,      94.8,      72.8,      43.8,     258.2,       2.9,       5.8,       6.1,      11.6,      26.4,    262.42,     50.57,     82.68,     61.56,     67.67,    262.48,     48.06,     73.14,     57.17,     65.04,    243.41,      1.35,      7.19,      2.55,      1.34,     12.43,      1.17,      2.37,      1.82,      1.10,      6.46,      0.08,      0.15,      0.16,      0.30,      0.69,     0.023,     0.003,     0.017,     0.004,     0.047,     0.022,     0.003,     0.016,     0.004,     0.045,         0,         0,         0,     0.004,     0.004,         0,         0,         0,     0.001,     0.001,     0.003,         0,         0,         0,     0.003,     0.193,     0.315,     0.234,     0.258,       2.2,       2.7,       2.8,       1.5,       2.3,       0.1,       0.2,       0.2,       0.4,       0.2
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     748.1,    1223.2,     910.8,    1004.1,    3886.2,     710.9,    1083.8,     847.0,     966.1,    3607.8,      20.0,     105.0,      36.8,      19.0,     180.8,      16.2,      32.4,      24.9,      15.0,      88.5,       1.0,       2.0,       2.1,       4.0,       9.1,      43.2,      43.2,      43.2,      43.2,      43.2,      43.2,     0.280,     0.280,     0.280,     0.280,     0.280,     0.280,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.16,      0.04,      0.18,     150.8,     246.7,     183.6,     202.5,     783.6,     143.4,     218.5,     170.8,     194.8,     727.5,       4.0,      21.2,       7.4,       3.8,      36.4,       3.2,       6.6,       5.1,       3.0,      17.9,       0.2,       0.4,       0.4,       0.8,       1.8,     18.14,      3.49,      5.71,      4.25,      4.69,     18.14,      3.32,      5.06,      3.95,      4.51,     16.84,      0.09,      0.49,      0.17,      0.09,      0.84,      0.09,      0.16,      0.13,      0.08,      0.46,      0.01,      0.01,      0.02,      0.02,      0.06,     0.003,     0.003,         0,     0.002,     0.008,     0.003,     0.002,         0,     0.002,     0.007,         0,         0,         0,     0.001,     0.001,     0.009,         0,     0.005,     0.005,     0.019,     0.005,         0,     0.009,         0,     0.014,     0.193,     0.315,     0.234,     0.258,       2.2,       2.6,       2.7,       1.5,       2.3,       0.1,       0.2,       0.2,       0.4,       0.2
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     697.2,    1127.3,     833.1,     911.3,    3568.9,     661.8,     989.2,     770.7,     872.2,    3293.9,      19.9,     106.7,      38.4,      20.1,     185.1,      14.5,      30.4,      21.9,      15.0,      81.8,       1.0,       1.0,       2.1,       4.0,       8.1,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     1.540,     1.540,     1.540,     1.540,     1.540,     1.540,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     917.5,    1483.6,    1096.4,    1199.3,    4696.8,     871.0,    1301.9,    1014.3,    1147.8,    4335.0,      26.2,     140.5,      50.5,      26.5,     243.7,      19.1,      40.0,      28.8,      19.7,     107.6,       1.3,       1.3,       2.7,       5.2,      10.5,     91.59,     17.90,     28.93,     21.39,     23.39,     91.61,     16.99,     25.39,     19.78,     22.38,     84.54,      0.51,      2.74,      0.99,      0.52,      4.76,      0.39,      0.83,      0.59,      0.40,      2.21,      0.03,      0.03,      0.06,      0.12,      0.24,     0.005,     0.003,         0,         0,     0.008,     0.005,     0.003,         0,         0,     0.008,         0,     0.001,     0.004,     0.004,     0.009,         0,     0.002,         0,         0,     0.002,     0.002,     0.002,         0,     0.006,     0.010,     0.195,     0.316,     0.234,     0.255,       2.1,       2.7,       2.6,       1.6,       2.3,       0.1,       0.1,       0.3,       0.4,       0.2
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     880.4,    1495.4,    1091.5,    1231.2,    4698.5,     840.7,    1320.9,    1012.6,    1177.1,    4351.3,      23.0,     138.0,      51.8,      31.0,     243.8,      14.7,      35.5,      25.0,      18.1,      93.3,       2.0,       1.0,       2.1,       5.0,      10.1,      51.2,      51.2,      51.2,      51.2,      51.2,      51.2,     0.292,     0.293,     0.293,     0.292,     0.293,     0.292,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     219.8,     373.4,     272.5,     307.4,    1173.1,     209.9,     329.8,     252.8,     293.8,    1086.3,       5.7,      34.5,      12.9,       7.7,      60.8,       3.7,       8.8,       6.2,       4.5,      23.2,       0.4,       0.2,       0.5,       1.2,       2.3,     22.89,      4.29,      7.28,      5.32,      6.00,     22.89,      4.10,      6.44,      4.93,      5.74,     21.21,      0.11,      0.67,      0.25,      0.15,      1.18,      0.08,      0.18,      0.13,      0.10,      0.49,      0.02,      0.01,      0.02,      0.03,      0.08,     0.004,     0.005,         0,     0.006,     0.015,     0.004,     0.005,         0,     0.005,     0.014,         0,         0,         0,         0,         0,     0.004,         0,     0.001,     0.006,     0.011,     0.009,     0.005,     0.009,     0.003,     0.026,     0.187,     0.318,     0.233,     0.262,       1.7,       2.4,       2.3,       1.5,       2.0,       0.2,       0.1,       0.2,       0.4,       0.2
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,     997.1,    1723.0,    1269.1,    1431.4,    5420.6,     954.3,    1539.2,    1187.9,    1370.4,    5051.8,      24.4,     146.6,      54.0,      37.3,     262.3,      16.4,      36.2,      25.1,      18.7,      96.4,       2.0,       1.0,       2.1,       5.0,      10.1,      50.3,      50.2,      50.3,      50.2,      50.3,      50.2,     1.096,     1.097,     1.097,     1.097,     1.096,     1.097,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     915.7,    1582.4,    1165.4,    1314.6,    4978.1,     876.4,    1413.5,    1090.9,    1258.5,    4639.3,      22.4,     134.6,      49.6,      34.2,     240.8,      15.0,      33.2,      23.1,      17.1,      88.4,       1.8,       0.9,       1.9,       4.6,       9.2,     99.03,     18.23,     31.48,     23.21,     26.15,     99.07,     17.45,     28.13,     21.72,     25.04,     92.34,      0.44,      2.68,      0.99,      0.69,      4.80,      0.32,      0.70,      0.49,      0.36,      1.87,      0.04,      0.02,      0.04,      0.10,      0.20,     0.017,     0.012,     0.020,     0.004,     0.053,     0.016,     0.010,     0.018,     0.004,     0.048,         0,     0.005,     0.005,     0.009,     0.019,     0.001,         0,     0.002,         0,     0.003,         0,         0,         0,         0,         0,     0.184,     0.318,     0.234,     0.264,       1.6,       2.1,       2.0,       1.3,       1.8,       0.2,       0.1,       0.2,       0.3,       0.2
