SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     244.7,     387.8,     241.2,     306.4,    1180.1,     215.7,     329.8,     211.2,     263.4,    1020.1,         0,         0,         0,         0,         0,      13.0,      22.0,      17.0,      13.0,      65.0,      16.0,      36.0,      13.0,      30.0,      95.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     6.836,     6.836,     6.836,     6.836,     6.836,     6.836,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1429.9,    2266.0,    1409.4,    1790.4,    6895.7,    1260.4,    1927.1,    1234.1,    1539.2,    5960.8,         0,         0,         0,         0,         0,      76.0,     128.5,      99.3,      76.0,     379.8,      93.5,     210.4,      75.9,     175.3,     555.1,    134.45,     27.88,     44.18,     27.48,     34.90,    134.44,     24.57,     37.57,     24.06,     30.01,    116.21,         0,         0,         0,         0,         0,      1.57,      2.66,      2.05,      1.57,      7.85,      2.02,      4.55,      1.64,      3.79,     12.00,         0,         0,         0,     0.001,     0.001,         0,         0,         0,     0.001,     0.001,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.001,     0.007,         0,     0.004,     0.012,     0.207,     0.329,     0.204,     0.260,       5.3,       5.7,       7.0,       4.2,       5.5,       6.5,       9.3,       5.4,       9.8,       8.1
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     256.9,     441.7,     260.6,     324.4,    1283.6,     217.4,     332.5,     213.3,     265.6,    1028.8,      10.5,      51.2,      17.3,      15.8,      94.8,      13.0,      22.0,      17.0,      13.0,      65.0,      16.0,      36.0,      13.0,      30.0,      95.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     3.554,     3.554,     3.555,     3.554,     3.554,     3.554,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     780.7,    1342.3,     792.0,     985.9,    3900.9,     660.6,    1010.5,     648.3,     807.2,    3126.6,      31.9,     155.6,      52.5,      48.0,     288.0,      39.6,      66.8,      51.7,      39.5,     197.6,      48.7,     109.4,      39.5,      91.1,     288.7,     76.03,     15.22,     26.16,     15.43,     19.22,     76.03,     12.87,     19.70,     12.63,     15.73,     60.93,      0.63,      3.04,      1.02,      0.93,      5.62,      0.82,      1.39,      1.07,      0.82,      4.10,      1.05,      2.36,      0.86,      1.97,      6.24,         0,     0.008,         0,         0,     0.008,         0,     0.006,         0,         0,     0.006,     0.008,     0.007,         0,         0,     0.015,     0.002,     0.006,         0,     0.002,     0.010,         0,         0,     0.007,     0.001,     0.008,     0.200,     0.344,     0.203,     0.253,       5.1,       5.0,       6.5,       4.0,       5.1,       6.2,       8.2,       5.0,       9.2,       7.4
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     355.1,     630.2,     413.5,     464.4,    1863.2,     317.0,     509.5,     367.4,     419.4,    1613.3,      18.0,      94.6,      24.0,      26.0,     162.6,      17.1,      21.1,      19.1,      14.0,      71.3,       3.0,       5.0,       3.0,       5.0,      16.0,      51.3,      51.3,      51.3,      51.2,      51.3,      51.3,     0.793,     0.793,     0.793,     0.794,     0.794,     0.793,      6390,     12780,      6390,     25560,     51120,      0.09,      0.07,      0.07,      0.02,      0.09,     240.8,     427.2,     280.3,     314.8,    1263.1,     214.9,     345.4,     249.1,     284.4,    1093.8,      12.2,      64.1,      16.2,      17.7,     110.2,      11.6,      14.3,      12.9,       9.5,      48.3,       2.1,       3.4,       2.1,       3.4,      11.0,     24.63,      4.69,      8.33,      5.47,      6.14,     24.63,      4.19,      6.73,      4.86,      5.55,     21.33,      0.24,      1.25,      0.32,      0.35,      2.16,      0.24,      0.29,      0.26,      0.19,      0.98,      0.04,      0.07,      0.04,      0.07,      0.22,         0,         0,     0.004,     0.006,     0.010,         0,         0,     0.003,     0.006,     0.009,     0.002,         0,     0.003,     0.006,     0.011,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.191,     0.338,     0.222,     0.249,       4.8,       3.3,       4.6,       3.0,       3.8,       0.8,       0.8,       0.7,       1.1,       0.9
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     416.4,     711.7,     492.2,     534.9,    2155.2,     379.6,     587.0,     444.4,     489.2,    1900.2,      16.6,      96.9,      25.7,      25.9,     165.1,      17.2,      22.8,      19.1,      14.8,      73.9,       3.0,       5.0,       3.0,       5.0,      16.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     2.308,     2.308,     2.308,     2.308,     2.308,     2.308,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     821.6,    1404.2,     971.1,    1055.4,    4252.3,     749.0,    1158.2,     876.9,     965.3,    3749.4,      32.8,     191.2,      50.7,      51.1,     325.8,      34.0,      45.0,      37.7,      29.2,     145.9,       5.9,       9.8,       5.9,       9.8,      31.4,     82.89,     16.01,     27.38,     18.93,     20.58,     82.90,     14.60,     22.58,     17.09,     18.81,     73.08,      0.63,      3.73,      0.99,      0.99,      6.34,      0.70,      0.93,      0.78,      0.61,      3.02,      0.13,      0.22,      0.13,      0.22,      0.70,         0,     0.003,         0,         0,     0.003,         0,     0.002,         0,         0,     0.002,         0,     0.003,     0.001,         0,     0.004,         0,         0,         0,     0.005,     0.005,     0.002,     0.007,     0.002,     0.007,     0.018,     0.193,     0.330,     0.229,     0.248,       4.1,       3.2,       3.9,       2.8,       3.4,       0.7,       0.7,       0.6,       0.9,       0.7
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     575.3,     925.1,     700.9,     752.2,    2953.5,     538.0,     803.2,     655.7,     708.2,    2705.1,      16.0,      91.6,      23.0,      23.0,     153.6,      18.3,      25.3,      19.2,      16.0,      78.8,       3.0,       5.0,       3.0,       5.0,      16.0,      41.4,      41.3,      41.3,      41.3,      41.4,      41.3,     0.459,     0.459,     0.459,     0.459,     0.459,     0.459,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.04,      0.14,     181.9,     292.6,     221.6,     237.9,     934.0,     170.1,     254.0,     207.4,     224.0,     855.5,       5.0,      29.0,       7.3,       7.3,      48.6,       5.8,       8.0,       6.1,       5.1,      25.0,       0.9,       1.5,       0.9,       1.5,       4.8,     22.58,      4.40,      7.08,      5.36,      5.75,     22.59,      4.11,      6.15,      5.02,      5.42,     20.70,      0.12,      0.70,      0.17,      0.17,      1.16,      0.15,      0.21,      0.16,      0.13,      0.65,      0.03,      0.05,      0.03,      0.05,      0.16,         0,     0.009,     0.007,     0.005,     0.021,         0,     0.008,     0.006,     0.005,     0.019,         0,         0,         0,         0,         0,         0,     0.002,     0.002,         0,     0.004,     0.004,     0.007,     0.004,     0.007,     0.022,     0.195,     0.313,     0.237,     0.255,       3.2,       2.7,       2.7,       2.1,       2.7,       0.5,       0.5,       0.4,       0.7,       0.5
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     753.5,    1248.1,     921.6,     982.3,    3905.5,     714.0,    1102.1,     867.7,     938.7,    3622.5,      19.0,     113.9,      35.6,      26.6,     195.1,      18.5,      30.1,      16.3,      14.0,      78.9,       2.0,       2.0,       2.0,       3.0,       9.0,      42.9,      42.9,      42.9,      42.9,      42.9,      42.9,     4.088,     4.090,     4.088,     4.089,     4.088,     4.089,      6064,     12128,      6064,     24257,     48513,      0.18,      0.12,      0.16,      0.04,      0.18,    2202.6,    3648.5,    2694.1,    2871.5,   11416.7,    2087.2,    3221.7,    2536.5,    2744.0,   10589.4,      55.6,     333.0,     104.0,      77.8,     570.4,      54.1,      88.0,      47.6,      40.9,     230.6,       5.8,       5.8,       5.8,       8.7,      26.1,    266.08,     51.36,     85.05,     62.80,     66.93,    266.14,     48.67,     75.09,     59.14,     63.96,    246.86,      1.30,      7.77,      2.43,      1.82,     13.32,      1.35,      2.21,      1.19,      1.03,      5.78,      0.16,      0.15,      0.16,      0.23,      0.70,     0.027,     0.005,     0.026,     0.007,     0.065,     0.026,     0.005,     0.024,     0.007,     0.062,     0.005,     0.005,     0.003,     0.007,     0.020,         0,     0.005,         0,     0.004,     0.009,     0.006,         0,     0.006,         0,     0.012,     0.193,     0.320,     0.235,     0.252,       2.5,       2.4,       1.8,       1.4,       2.0,       0.3,       0.2,       0.2,       0.3,       0.2
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     759.5,    1258.2,     930.1,     992.8,    3940.6,     720.0,    1112.4,     876.8,     949.8,    3659.0,      19.0,     113.4,      35.0,      26.0,     193.4,      18.5,      30.4,      16.3,      14.0,      79.2,       2.0,       2.0,       2.0,       3.0,       9.0,      43.2,      43.1,      43.2,      43.2,      43.2,      43.2,     0.280,     0.280,     0.280,     0.280,     0.280,     0.280,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.16,      0.04,      0.18,     153.1,     253.7,     187.5,     200.2,     794.5,     145.2,     224.3,     176.7,     191.6,     737.8,       3.8,      22.9,       7.0,       5.2,      38.9,       3.7,       6.2,       3.3,       2.8,      16.0,       0.4,       0.4,       0.4,       0.6,       1.8,     18.39,      3.55,      5.87,      4.34,      4.63,     18.39,      3.36,      5.19,      4.09,      4.44,     17.08,      0.09,      0.53,      0.16,      0.12,      0.90,      0.10,      0.16,      0.08,      0.07,      0.41,      0.02,      0.01,      0.02,      0.02,      0.07,         0,         0,         0,     0.008,     0.008,         0,         0,         0,     0.008,     0.008,     0.001,     0.001,         0,         0,     0.002,     0.007,     0.008,         0,         0,     0.015,     0.009,         0,     0.009,     0.004,     0.022,     0.193,     0.319,     0.236,     0.252,       2.4,       2.4,       1.8,       1.4,       2.0,       0.3,       0.2,       0.2,       0.3,       0.2
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     704.4,    1160.5,     855.0,     901.3,    3621.2,     666.0,    1013.3,     802.6,     858.2,    3340.1,      19.9,     115.8,      36.0,      27.1,     198.8,      16.5,      29.4,      15.4,      14.0,      75.3,       2.0,       2.0,       1.0,       2.0,       7.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     1.540,     1.541,     1.540,     1.541,     1.540,     1.540,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     927.0,    1527.2,    1125.2,    1186.1,    4765.5,     876.5,    1333.5,    1056.2,    1129.4,    4395.6,      26.2,     152.4,      47.3,      35.7,     261.6,      21.7,      38.7,      20.2,      18.4,      99.0,       2.6,       2.6,       1.3,       2.6,       9.1,     92.94,     18.08,     29.79,     21.94,     23.13,     92.94,     17.10,     26.01,     20.61,     22.02,     85.74,      0.51,      2.98,      0.92,      0.70,      5.11,      0.45,      0.80,      0.42,      0.38,      2.05,      0.06,      0.06,      0.03,      0.06,      0.21,     0.008,     0.005,     0.012,         0,     0.025,     0.007,     0.004,     0.012,         0,     0.023,         0,     0.008,         0,     0.004,     0.012,         0,         0,         0,         0,         0,     0.003,     0.003,     0.002,     0.003,     0.011,     0.195,     0.320,     0.236,     0.249,       2.3,       2.5,       1.8,       1.6,       2.1,       0.3,       0.2,       0.1,       0.2,       0.2
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     885.0,    1525.0,    1126.8,    1201.1,    4737.9,     841.3,    1345.1,    1059.3,    1146.1,    4391.8,      23.0,     145.4,      48.0,      35.0,     251.4,      17.7,      31.5,      18.5,      17.0,      84.7,       3.0,       3.0,       1.0,       3.0,      10.0,      51.2,      51.2,      51.2,      51.2,      51.2,      51.2,     0.292,     0.292,     0.293,     0.292,     0.292,     0.292,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.19,      0.05,      0.19,     221.0,     380.7,     281.3,     299.9,    1182.9,     210.0,     335.8,     264.4,     286.2,    1096.4,       5.7,      36.3,      11.9,       8.7,      62.6,       4.4,       7.8,       4.6,       4.2,      21.0,       0.7,       0.7,       0.2,       0.7,       2.3,     23.08,      4.31,      7.43,      5.49,      5.86,     23.09,      4.10,      6.56,      5.16,      5.58,     21.40,      0.11,      0.71,      0.23,      0.17,      1.22,      0.09,      0.16,      0.10,      0.09,      0.44,      0.02,      0.02,      0.01,      0.02,      0.07,     0.001,     0.008,         0,         0,     0.009,     0.001,     0.007,         0,         0,     0.008,         0,     0.002,         0,         0,     0.002,         0,         0,     0.004,     0.002,     0.006,     0.004,     0.004,     0.005,     0.004,     0.017,     0.187,     0.322,     0.237,     0.254,       2.0,       2.1,       1.6,       1.4,       1.8,       0.3,       0.2,       0.1,       0.2,       0.2
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,    1011.0,    1760.6,    1296.7,    1410.9,    5479.2,     965.3,    1563.5,    1225.4,    1347.7,    5101.9,      23.9,     158.4,      51.2,      40.6,     274.1,      18.8,      35.7,      19.1,      19.6,      93.2,       3.0,       3.0,       1.0,       3.0,      10.0,      50.3,      50.2,      50.3,      50.2,      50.3,      50.2,     1.096,     1.097,     1.096,     1.097,     1.096,     1.097,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.22,      0.06,      0.22,     928.4,    1616.9,    1190.8,    1295.7,    5031.8,     886.5,    1435.9,    1125.3,    1237.7,    4685.4,      21.9,     145.4,      47.1,      37.3,     251.7,      17.2,      32.8,      17.5,      18.0,      85.5,       2.7,       2.7,       0.9,       2.7,       9.0,    100.09,     18.48,     32.17,     23.72,     25.78,    100.15,     17.65,     28.57,     22.41,     24.62,     93.25,      0.43,      2.89,      0.94,      0.74,      5.00,      0.37,      0.69,      0.37,      0.38,      1.81,      0.06,      0.06,      0.02,      0.06,      0.20,     0.017,     0.009,     0.026,         0,     0.052,     0.016,     0.008,     0.024,         0,     0.048,         0,         0,     0.006,         0,     0.006,     0.005,         0,         0,         0,     0.005,         0,         0,         0,         0,         0,     0.185,     0.321,     0.236,     0.258,       1.9,       2.0,       1.5,       1.4,       1.7,       0.3,       0.2,       0.1,       0.2,       0.2
