SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     247.7,     416.4,     241.3,     328.2,    1233.6,     221.7,     354.4,     211.3,     270.2,    1057.6,         0,         0,         0,         0,         0,      11.0,      24.0,      17.0,      14.0,      66.0,      15.0,      38.0,      13.0,      44.0,     110.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     6.836,     6.836,     6.836,     6.836,     6.836,     6.836,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1447.4,    2433.1,    1410.0,    1917.8,    7208.3,    1295.4,    2070.8,    1234.7,    1578.8,    6179.7,         0,         0,         0,         0,         0,      64.3,     140.2,      99.3,      81.8,     385.6,      87.7,     222.1,      75.9,     257.1,     642.8,    140.54,     28.22,     47.44,     27.49,     37.39,    140.54,     25.26,     40.37,     24.07,     30.78,    120.48,         0,         0,         0,         0,         0,      1.33,      2.90,      2.05,      1.69,      7.97,      1.90,      4.80,      1.64,      5.56,     13.90,     0.002,         0,         0,         0,     0.002,     0.002,         0,         0,         0,     0.002,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.007,     0.004,         0,     0.007,     0.018,     0.201,     0.338,     0.195,     0.266,       4.4,       5.8,       7.0,       4.3,       5.4,       6.1,       9.1,       5.4,      13.4,       8.9
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     259.5,     466.6,     259.6,     346.1,    1331.8,     223.0,     357.4,     211.3,     271.3,    1063.0,      10.5,      47.2,      18.3,      16.8,      92.8,      11.0,      24.0,      17.0,      14.0,      66.0,      15.0,      38.0,      13.0,      44.0,     110.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     3.554,     3.554,     3.554,     3.555,     3.554,     3.554,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     788.7,    1418.0,     788.9,    1051.8,    4047.4,     677.7,    1086.2,     642.1,     824.5,    3230.5,      31.9,     143.5,      55.6,      51.0,     282.0,      33.5,      72.9,      51.7,      42.5,     200.6,      45.6,     115.5,      39.5,     133.7,     334.3,     78.88,     15.37,     27.64,     15.37,     20.50,     78.88,     13.21,     21.17,     12.52,     16.07,     62.97,      0.63,      2.80,      1.08,      0.99,      5.50,      0.70,      1.51,      1.07,      0.88,      4.16,      0.98,      2.49,      0.86,      2.89,      7.22,     0.002,     0.002,     0.006,     0.001,     0.011,     0.002,     0.001,     0.005,     0.001,     0.009,     0.008,     0.004,         0,         0,     0.012,     0.008,         0,         0,         0,     0.008,         0,         0,     0.007,     0.002,     0.009,     0.195,     0.350,     0.195,     0.260,       4.2,       5.1,       6.5,       4.0,       5.0,       5.8,       8.1,       5.0,      12.7,       8.3
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     361.1,     644.6,     429.8,     475.7,    1911.2,     326.0,     526.6,     374.0,     430.7,    1657.3,      20.0,      91.0,      29.0,      26.0,     166.0,      11.1,      20.0,      22.8,      12.0,      65.9,       4.0,       7.0,       4.0,       7.0,      22.0,      51.3,      51.3,      51.2,      51.2,      51.3,      51.2,     0.793,     0.793,     0.793,     0.793,     0.793,     0.793,      6390,     12780,      6390,     25560,     51120,      0.09,      0.06,      0.07,      0.02,      0.09,     244.8,     437.0,     291.3,     322.5,    1295.6,     221.0,     357.1,     253.6,     292.0,    1123.7,      13.6,      61.7,      19.6,      17.6,     112.5,       7.6,      13.6,      15.5,       8.2,      44.9,       2.7,       4.7,       2.8,       4.7,      14.9,     25.26,      4.77,      8.53,      5.69,      6.29,     25.28,      4.31,      6.96,      4.94,      5.69,     21.90,      0.26,      1.20,      0.38,      0.35,      2.19,      0.16,      0.28,      0.32,      0.17,      0.93,      0.05,      0.10,      0.06,      0.10,      0.31,     0.001,         0,         0,         0,     0.001,         0,         0,         0,         0,         0,         0,         0,         0,     0.006,     0.006,     0.004,         0,         0,     0.002,     0.006,         0,         0,     0.001,         0,     0.001,     0.189,     0.337,     0.225,     0.249,       3.1,       3.1,       5.3,       2.5,       3.4,       1.1,       1.1,       0.9,       1.5,       1.2
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     418.4,     718.7,     505.1,     548.6,    2190.8,     384.1,     594.9,     446.7,     503.7,    1929.4,      19.1,      95.9,      30.7,      25.9,     171.6,      11.2,      20.9,      23.7,      12.0,      67.8,       4.0,       7.0,       4.0,       7.0,      22.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     2.308,     2.308,     2.308,     2.308,     2.309,     2.308,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     825.5,    1418.1,     996.7,    1082.5,    4322.8,     757.9,    1173.8,     881.4,     993.9,    3807.0,      37.7,     189.2,      60.6,      51.1,     338.6,      22.1,      41.2,      46.7,      23.6,     133.6,       7.9,      13.8,       7.8,      13.8,      43.3,     84.26,     16.10,     27.65,     19.43,     21.10,     84.28,     14.77,     22.88,     17.18,     19.38,     74.21,      0.73,      3.69,      1.18,      0.99,      6.59,      0.46,      0.86,      0.97,      0.49,      2.78,      0.17,      0.30,      0.18,      0.30,      0.95,         0,         0,         0,     0.007,     0.007,         0,         0,         0,     0.006,     0.006,         0,     0.001,         0,         0,     0.001,     0.002,     0.006,     0.002,         0,     0.010,         0,     0.002,     0.010,     0.002,     0.014,     0.191,     0.328,     0.231,     0.250,       2.7,       2.9,       4.7,       2.2,       3.1,       1.0,       1.0,       0.8,       1.3,       1.0
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     563.3,     966.6,     704.8,     748.5,    2983.2,     527.0,     841.4,     646.7,     704.5,    2719.6,      19.0,      90.0,      25.0,      19.0,     153.0,      14.3,      28.2,      29.1,      18.0,      89.6,       3.0,       7.0,       4.0,       7.0,      21.0,      41.4,      41.3,      41.4,      41.4,      41.4,      41.4,     0.459,     0.459,     0.459,     0.459,     0.459,     0.459,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.03,      0.14,     178.2,     305.7,     222.9,     236.7,     943.5,     166.7,     266.2,     204.6,     222.8,     860.3,       6.0,      28.5,       7.9,       6.0,      48.4,       4.5,       8.9,       9.2,       5.7,      28.3,       0.9,       2.2,       1.2,       2.2,       6.5,     22.81,      4.31,      7.39,      5.39,      5.72,     22.81,      4.03,      6.44,      4.95,      5.38,     20.80,      0.15,      0.69,      0.19,      0.14,      1.17,      0.11,      0.23,      0.24,      0.15,      0.73,      0.03,      0.06,      0.04,      0.06,      0.19,         0,     0.007,     0.005,         0,     0.012,         0,     0.006,     0.005,         0,     0.011,     0.005,     0.002,         0,         0,     0.007,         0,         0,         0,     0.002,     0.002,     0.004,         0,     0.005,         0,     0.009,     0.189,     0.324,     0.236,     0.251,       2.5,       2.9,       4.1,       2.4,       3.0,       0.5,       0.7,       0.6,       0.9,       0.7
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     729.9,    1242.6,     903.5,     996.0,    3872.0,     691.7,    1096.9,     835.8,     953.4,    3577.8,      22.7,     110.5,      35.6,      20.6,     189.4,      13.5,      31.2,      29.1,      17.0,      90.8,       2.0,       4.0,       3.0,       5.0,      14.0,      42.9,      42.9,      42.9,      42.9,      42.9,      42.9,     4.088,     4.089,     4.088,     4.089,     4.088,     4.089,      6064,     12128,      6064,     24257,     48513,      0.18,      0.12,      0.15,      0.04,      0.18,    2133.6,    3632.4,    2641.1,    2911.5,   11318.6,    2022.0,    3206.5,    2443.2,    2787.0,   10458.7,      66.4,     323.1,     104.1,      60.3,     553.9,      39.4,      91.2,      85.1,      49.7,     265.4,       5.8,      11.6,       8.7,      14.6,      40.7,    263.80,     49.74,     84.67,     61.57,     67.86,    263.84,     47.14,     74.74,     56.96,     64.96,    243.80,      1.55,      7.53,      2.43,      1.41,     12.92,      0.99,      2.28,      2.13,      1.25,      6.65,      0.16,      0.30,      0.23,      0.38,      1.07,     0.015,     0.009,     0.018,     0.005,     0.047,     0.014,     0.008,     0.017,     0.005,     0.044,     0.003,         0,     0.003,     0.006,     0.012,     0.001,         0,         0,     0.005,     0.006,     0.006,         0,         0,         0,     0.006,     0.189,     0.321,     0.233,     0.257,       1.8,       2.5,       3.2,       1.7,       2.3,       0.3,       0.3,       0.3,       0.5,       0.4
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     736.8,    1251.5,     910.1,    1007.1,    3905.5,     698.3,    1106.1,     843.0,     965.1,    3612.5,      23.0,     110.0,      35.0,      20.0,     188.0,      13.5,      31.4,      29.1,      17.0,      91.0,       2.0,       4.0,       3.0,       5.0,      14.0,      43.2,      43.2,      43.2,      43.2,      43.2,      43.2,     0.280,     0.280,     0.280,     0.280,     0.280,     0.280,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.15,      0.04,      0.18,     148.6,     252.4,     183.5,     203.0,     787.5,     140.8,     223.0,     170.0,     194.6,     728.4,       4.6,      22.2,       7.0,       4.0,      37.8,       2.7,       6.4,       5.9,       3.4,      18.4,       0.4,       0.8,       0.6,       1.0,       2.8,     18.23,      3.44,      5.84,      4.25,      4.70,     18.23,      3.26,      5.16,      3.93,      4.50,     16.85,      0.11,      0.52,      0.16,      0.10,      0.89,      0.07,      0.16,      0.14,      0.09,      0.46,      0.02,      0.02,      0.02,      0.03,      0.09,     0.001,         0,         0,         0,     0.001,     0.001,         0,         0,         0,     0.001,     0.003,     0.007,         0,     0.007,     0.017,     0.002,     0.003,         0,     0.005,     0.010,     0.009,         0,     0.004,     0.004,     0.017,     0.189,     0.320,     0.233,     0.258,       1.8,       2.5,       3.2,       1.7,       2.3,       0.3,       0.3,       0.3,       0.5,       0.4
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     687.6,    1150.8,     833.4,     920.3,    3592.1,     650.3,    1008.4,     768.6,     877.3,    3304.6,      22.9,     109.1,      34.6,      22.2,     188.8,      12.4,      29.3,      27.2,      15.8,      84.7,       2.0,       4.0,       3.0,       5.0,      14.0,      51.3,      51.2,      51.3,      51.3,      51.3,      51.3,     1.540,     1.540,     1.540,     1.540,     1.540,     1.540,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     904.9,    1514.5,    1096.8,    1211.1,    4727.3,     855.8,    1327.1,    1011.5,    1154.6,    4349.0,      30.1,     143.6,      45.5,      29.3,     248.5,      16.3,      38.5,      35.8,      20.8,     111.4,       2.6,       5.2,       3.9,       6.5,      18.2,     92.19,     17.66,     29.53,     21.39,     23.62,     92.20,     16.69,     25.88,     19.73,     22.51,     84.81,      0.59,      2.80,      0.89,      0.57,      4.85,      0.33,      0.80,      0.74,      0.43,      2.30,      0.06,      0.12,      0.09,      0.15,      0.42,         0,         0,     0.004,         0,     0.004,         0,         0,     0.004,         0,     0.004,     0.002,         0,     0.002,         0,     0.004,         0,     0.002,         0,         0,     0.002,     0.003,     0.006,     0.005,     0.008,     0.022,     0.191,     0.320,     0.233,     0.256,       1.8,       2.5,       3.3,       1.7,       2.4,       0.3,       0.3,       0.4,       0.5,       0.4
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     875.6,    1515.6,    1099.8,    1231.9,    4722.9,     833.0,    1342.1,    1021.5,    1177.8,    4374.4,      26.0,     138.0,      48.0,      31.0,     243.0,      14.6,      31.5,      27.3,      18.1,      91.5,       2.0,       4.0,       3.0,       5.0,      14.0,      51.2,      51.2,      51.2,      51.2,      51.2,      51.2,     0.292,     0.292,     0.292,     0.292,     0.292,     0.292,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     218.6,     378.4,     274.5,     307.5,    1179.0,     208.0,     335.1,     255.0,     294.1,    1092.2,       6.4,      34.5,      12.0,       7.7,      60.6,       3.6,       7.8,       6.8,       4.5,      22.7,       0.4,       1.0,       0.7,       1.2,       3.3,     23.01,      4.27,      7.39,      5.36,      6.00,     23.02,      4.06,      6.54,      4.97,      5.73,     21.30,      0.12,      0.67,      0.24,      0.15,      1.18,      0.07,      0.16,      0.14,      0.09,      0.46,      0.02,      0.02,      0.02,      0.03,      0.09,     0.002,     0.002,         0,         0,     0.004,     0.002,     0.001,         0,         0,     0.003,         0,         0,     0.006,         0,     0.006,         0,         0,         0,         0,         0,     0.009,         0,     0.004,     0.003,     0.016,     0.185,     0.321,     0.233,     0.261,       1.7,       2.1,       2.5,       1.5,       1.9,       0.2,       0.3,       0.3,       0.4,       0.3
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,     989.8,    1753.1,    1269.7,    1437.7,    5450.3,     942.5,    1565.1,    1187.6,    1376.3,    5071.5,      28.5,     148.7,      50.7,      37.3,     265.2,      16.8,      35.3,      28.4,      19.1,      99.6,       2.0,       4.0,       3.0,       5.0,      14.0,      50.3,      50.2,      50.3,      50.2,      50.3,      50.3,     1.096,     1.097,     1.096,     1.097,     1.096,     1.097,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     909.0,    1609.9,    1166.1,    1320.3,    5005.3,     865.5,    1437.3,    1090.6,    1263.9,    4657.3,      26.2,     136.6,      46.5,      34.2,     243.5,      15.4,      32.4,      26.1,      17.6,      91.5,       1.8,       3.6,       2.7,       4.6,      12.7,     99.57,     18.09,     32.03,     23.22,     26.26,     99.60,     17.23,     28.60,     21.72,     25.15,     92.70,      0.52,      2.72,      0.93,      0.69,      4.86,      0.33,      0.68,      0.55,      0.37,      1.93,      0.04,      0.08,      0.06,      0.10,      0.28,     0.013,     0.010,     0.027,     0.008,     0.058,     0.012,     0.009,     0.025,     0.008,     0.054,         0,     0.007,     0.005,     0.009,     0.021,     0.004,         0,         0,         0,     0.004,         0,         0,         0,         0,         0,     0.182,     0.322,     0.232,     0.264,       1.7,       2.0,       2.2,       1.3,       1.8,       0.2,       0.2,       0.2,       0.3,       0.3
