SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     240.7,     409.4,     235.9,     334.8,    1220.8,     215.7,     348.4,     203.9,     276.8,    1044.8,         0,         0,         0,         0,         0,      11.0,      22.0,      18.0,      15.0,      66.0,      14.0,      39.0,      14.0,      43.0,     110.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     6.836,     6.837,     6.836,     6.836,     6.836,     6.836,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1406.5,    2392.2,    1378.4,    1956.3,    7133.4,    1260.4,    2035.8,    1191.4,    1617.4,    6105.0,         0,         0,         0,         0,         0,      64.3,     128.5,     105.1,      87.7,     385.6,      81.8,     227.9,      81.8,     251.2,     642.7,    139.09,     27.43,     46.64,     26.87,     38.15,    139.09,     24.58,     39.69,     23.23,     31.53,    119.03,         0,         0,         0,         0,         0,      1.33,      2.66,      2.17,      1.81,      7.97,      1.77,      4.93,      1.76,      5.43,     13.89,     0.006,         0,         0,         0,     0.006,     0.005,         0,         0,         0,     0.005,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.003,     0.008,         0,     0.003,     0.014,     0.197,     0.335,     0.194,     0.274,       4.6,       5.4,       7.6,       4.5,       5.4,       5.8,       9.5,       5.9,      12.8,       9.0
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     252.0,     459.1,     254.2,     351.8,    1317.1,     216.5,     351.9,     203.9,     278.0,    1050.3,      10.5,      46.2,      18.3,      15.8,      90.8,      11.0,      22.0,      18.0,      15.0,      66.0,      14.0,      39.0,      14.0,      43.0,     110.0,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     3.554,     3.554,     3.554,     3.555,     3.554,     3.554,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     765.9,    1395.2,     772.5,    1069.1,    4002.7,     658.0,    1069.5,     619.7,     844.8,    3192.0,      31.9,     140.4,      55.6,      48.0,     275.9,      33.5,      66.8,      54.7,      45.6,     200.6,      42.6,     118.6,      42.6,     130.6,     334.4,     78.01,     14.92,     27.19,     15.06,     20.83,     78.00,     12.82,     20.84,     12.08,     16.46,     62.20,      0.63,      2.74,      1.08,      0.93,      5.38,      0.70,      1.39,      1.13,      0.94,      4.16,      0.92,      2.56,      0.92,      2.83,      7.23,         0,         0,     0.004,         0,     0.004,         0,         0,     0.003,         0,     0.003,     0.008,     0.004,         0,         0,     0.012,     0.008,     0.006,         0,         0,     0.014,     0.001,         0,     0.001,     0.008,     0.010,     0.191,     0.349,     0.193,     0.267,       4.4,       4.8,       7.1,       4.3,       5.0,       5.6,       8.5,       5.5,      12.2,       8.4
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     360.5,     638.1,     422.8,     479.8,    1901.2,     324.5,     523.0,     368.5,     433.8,    1649.8,      19.0,      86.0,      28.1,      27.0,     160.1,      13.0,      21.1,      21.9,      11.0,      67.0,       4.0,       8.0,       4.3,       8.0,      24.3,      51.3,      51.2,      51.3,      51.3,      51.3,      51.3,     0.793,     0.793,     0.793,     0.793,     0.794,     0.793,      6390,     12780,      6390,     25560,     51120,      0.09,      0.06,      0.07,      0.02,      0.09,     244.4,     432.7,     286.6,     325.3,    1289.0,     220.0,     354.6,     249.9,     294.1,    1118.6,      12.9,      58.3,      19.1,      18.3,     108.6,       8.8,      14.3,      14.8,       7.5,      45.4,       2.7,       5.4,       3.0,       5.4,      16.5,     25.13,      4.77,      8.44,      5.59,      6.34,     25.14,      4.29,      6.91,      4.87,      5.74,     21.81,      0.25,      1.14,      0.38,      0.36,      2.13,      0.18,      0.30,      0.31,      0.16,      0.95,      0.05,      0.11,      0.06,      0.11,      0.33,         0,         0,         0,     0.006,     0.006,         0,         0,         0,     0.005,     0.005,         0,     0.003,     0.009,     0.003,     0.015,         0,     0.004,     0.003,     0.006,     0.013,         0,         0,         0,         0,         0,     0.190,     0.336,     0.222,     0.252,       3.6,       3.3,       5.2,       2.3,       3.5,       1.1,       1.3,       1.0,       1.7,       1.3
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     419.1,     719.2,     497.9,     556.6,    2192.8,     383.9,     596.8,     441.9,     510.7,    1933.3,      18.1,      91.2,      29.8,      26.9,     166.0,      13.5,      23.2,      21.9,      11.0,      69.6,       3.6,       8.0,       4.3,       8.0,      23.9,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     2.308,     2.308,     2.308,     2.308,     2.309,     2.308,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     826.9,    1419.1,     982.4,    1098.2,    4326.6,     757.5,    1177.6,     871.9,    1007.6,    3814.6,      35.7,     180.0,      58.8,      53.1,     327.6,      26.6,      45.8,      43.2,      21.7,     137.3,       7.1,      15.8,       8.4,      15.8,      47.1,     84.34,     16.12,     27.66,     19.15,     21.41,     84.34,     14.77,     22.96,     17.00,     19.65,     74.38,      0.70,      3.51,      1.14,      1.03,      6.38,      0.55,      0.95,      0.90,      0.45,      2.85,      0.15,      0.34,      0.19,      0.34,      1.02,     0.005,     0.007,     0.004,     0.008,     0.024,     0.004,     0.005,     0.003,     0.007,     0.019,     0.004,     0.002,         0,         0,     0.006,         0,     0.002,     0.005,     0.001,     0.008,         0,         0,     0.007,         0,     0.007,     0.191,     0.328,     0.227,     0.254,       3.2,       3.2,       4.4,       2.0,       3.2,       0.9,       1.1,       0.9,       1.4,       1.1
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     566.0,     949.7,     700.4,     769.8,    2985.9,     529.8,     823.4,     643.0,     724.8,    2721.0,      18.0,      90.0,      27.1,      22.0,     157.1,      15.2,      28.3,      26.0,      15.0,      84.5,       3.0,       8.0,       4.3,       8.0,      23.3,      41.4,      41.4,      41.4,      41.4,      41.4,      41.4,     0.459,     0.459,     0.459,     0.459,     0.459,     0.459,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.03,      0.14,     179.0,     300.4,     221.5,     243.4,     944.3,     167.6,     260.4,     203.4,     229.2,     860.6,       5.6,      28.5,       8.6,       7.0,      49.7,       4.8,       8.9,       8.2,       4.8,      26.7,       0.9,       2.5,       1.3,       2.5,       7.2,     22.83,      4.32,      7.26,      5.35,      5.88,     22.81,      4.05,      6.29,      4.92,      5.54,     20.80,      0.14,      0.69,      0.21,      0.16,      1.20,      0.12,      0.23,      0.22,      0.12,      0.69,      0.03,      0.07,      0.04,      0.07,      0.21,         0,         0,     0.003,         0,     0.003,         0,         0,     0.003,         0,     0.003,     0.002,     0.002,     0.003,         0,     0.007,         0,         0,     0.006,         0,     0.006,     0.004,         0,     0.003,         0,     0.007,     0.190,     0.318,     0.234,     0.258,       2.7,       3.0,       3.7,       1.9,       2.8,       0.5,       0.8,       0.6,       1.0,       0.8
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     730.5,    1225.6,     899.6,     992.4,    3848.1,     695.2,    1079.1,     834.0,     947.0,    3555.3,      20.8,     110.6,      35.6,      22.6,     189.6,      12.5,      30.9,      26.7,      16.8,      86.9,       2.0,       5.0,       3.3,       6.0,      16.3,      42.9,      42.9,      42.9,      42.9,      42.9,      42.9,     4.088,     4.089,     4.088,     4.089,     4.088,     4.089,      6064,     12128,      6064,     24257,     48513,      0.17,      0.12,      0.15,      0.04,      0.17,    2135.4,    3582.7,    2629.7,    2901.1,   11248.9,    2032.2,    3154.5,    2437.9,    2768.3,   10392.9,      60.8,     323.3,     104.1,      66.1,     554.3,      36.5,      90.3,      78.0,      49.2,     254.0,       5.8,      14.6,       9.6,      17.5,      47.5,    262.17,     49.79,     83.51,     61.31,     67.61,    262.22,     47.38,     73.53,     56.84,     64.52,    242.27,      1.42,      7.54,      2.43,      1.54,     12.93,      0.91,      2.26,      1.95,      1.23,      6.35,      0.16,      0.38,      0.26,      0.46,      1.26,     0.016,     0.011,     0.020,         0,     0.047,     0.015,     0.010,     0.019,         0,     0.044,     0.002,         0,     0.003,         0,     0.005,         0,         0,         0,         0,         0,     0.006,         0,     0.005,         0,     0.011,     0.190,     0.318,     0.234,     0.258,       1.7,       2.5,       3.0,       1.7,       2.3,       0.3,       0.4,       0.4,       0.6,       0.4
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     736.9,    1234.0,     907.6,    1002.0,    3880.5,     701.5,    1087.6,     842.2,     957.0,    3588.3,      21.0,     110.0,      35.1,      22.0,     188.1,      12.4,      31.4,      27.0,      17.0,      87.8,       2.0,       5.0,       3.3,       6.0,      16.3,      43.2,      43.2,      43.2,      43.2,      43.2,      43.2,     0.280,     0.280,     0.280,     0.280,     0.280,     0.280,      6096,     12192,      6096,     24384,     48768,      0.17,      0.12,      0.15,      0.04,      0.17,     148.5,     248.9,     183.0,     202.1,     782.5,     141.4,     219.3,     169.8,     192.9,     723.4,       4.2,      22.2,       7.0,       4.4,      37.8,       2.5,       6.4,       5.5,       3.4,      17.8,       0.4,       1.0,       0.7,       1.2,       3.3,     18.11,      3.44,      5.76,      4.24,      4.68,     18.12,      3.27,      5.08,      3.93,      4.47,     16.75,      0.10,      0.51,      0.16,      0.11,      0.88,      0.06,      0.16,      0.13,      0.09,      0.44,      0.02,      0.03,      0.02,      0.03,      0.10,         0,     0.005,         0,     0.004,     0.009,         0,     0.005,         0,     0.004,     0.009,     0.002,         0,         0,     0.007,     0.009,         0,     0.003,         0,     0.005,     0.008,     0.009,     0.004,     0.003,         0,     0.016,     0.190,     0.318,     0.234,     0.258,       1.7,       2.5,       3.0,       1.7,       2.3,       0.3,       0.4,       0.4,       0.6,       0.4
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     688.5,    1138.0,     836.5,     915.3,    3578.3,     654.3,     993.6,     774.4,     870.1,    3292.4,      20.9,     110.1,      34.7,      24.2,     189.9,      11.3,      29.3,      24.1,      16.0,      80.7,       2.0,       5.0,       3.3,       5.0,      15.3,      51.3,      51.3,      51.3,      51.3,      51.3,      51.3,     1.540,     1.540,     1.540,     1.540,     1.540,     1.540,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     906.1,    1497.7,    1100.8,    1204.6,    4709.2,     861.1,    1307.6,    1019.2,    1145.0,    4332.9,      27.5,     144.9,      45.6,      31.9,     249.9,      14.8,      38.6,      31.7,      21.1,     106.2,       2.6,       6.5,       4.3,       6.6,      20.0,     91.84,     17.67,     29.21,     21.47,     23.50,     91.85,     16.79,     25.50,     19.88,     22.33,     84.50,      0.53,      2.83,      0.89,      0.63,      4.88,      0.30,      0.80,      0.66,      0.43,      2.19,      0.06,      0.15,      0.10,      0.14,      0.45,         0,         0,     0.006,         0,     0.006,         0,         0,     0.005,         0,     0.005,         0,     0.004,         0,     0.009,     0.013,         0,     0.002,     0.003,         0,     0.005,     0.003,     0.008,     0.006,         0,     0.017,     0.192,     0.318,     0.234,     0.256,       1.6,       2.6,       2.9,       1.7,       2.3,       0.3,       0.4,       0.4,       0.5,       0.4
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     872.2,    1502.6,    1106.7,    1226.6,    4708.1,     833.7,    1326.1,    1029.1,    1170.5,    4359.4,      23.0,     141.0,      49.1,      33.0,     246.1,      13.5,      30.5,      25.2,      18.1,      87.3,       2.0,       5.0,       3.3,       5.0,      15.3,      51.2,      51.2,      51.2,      51.2,      51.2,      51.2,     0.292,     0.293,     0.292,     0.293,     0.292,     0.292,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     217.8,     375.2,     276.3,     306.2,    1175.5,     208.2,     331.1,     256.9,     292.3,    1088.5,       5.7,      35.2,      12.3,       8.2,      61.4,       3.4,       7.6,       6.3,       4.5,      21.8,       0.4,       1.2,       0.8,       1.2,       3.6,     22.94,      4.25,      7.32,      5.39,      5.98,     22.94,      4.07,      6.46,      5.02,      5.70,     21.25,      0.11,      0.69,      0.24,      0.16,      1.20,      0.07,      0.16,      0.13,      0.09,      0.45,      0.02,      0.03,      0.02,      0.03,      0.10,     0.009,         0,     0.007,         0,     0.016,     0.008,         0,     0.006,         0,     0.014,         0,     0.003,     0.001,         0,     0.004,         0,     0.002,         0,         0,     0.002,     0.009,     0.003,     0.002,     0.003,     0.017,     0.185,     0.319,     0.235,     0.261,       1.5,       2.0,       2.3,       1.5,       1.9,       0.2,       0.3,       0.3,       0.4,       0.3
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,     988.7,    1732.5,    1270.8,    1435.0,    5427.0,     944.3,    1543.0,    1189.4,    1371.9,    5048.6,      26.1,     150.8,      51.7,      39.0,     267.6,      16.3,      33.7,      26.4,      18.1,      94.5,       2.0,       5.0,       3.3,       6.0,      16.3,      50.3,      50.2,      50.3,      50.2,      50.3,      50.2,     1.096,     1.097,     1.096,     1.097,     1.096,     1.097,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     908.0,    1591.0,    1167.0,    1317.9,    4983.9,     867.2,    1417.0,    1092.3,    1259.9,    4636.4,      23.9,     138.5,      47.4,      35.8,     245.6,      15.0,      31.0,      24.3,      16.6,      86.9,       1.8,       4.6,       3.0,       5.5,      14.9,     99.14,     18.08,     31.66,     23.24,     26.21,     99.19,     17.27,     28.19,     21.75,     25.07,     92.28,      0.47,      2.75,      0.95,      0.72,      4.89,      0.32,      0.65,      0.51,      0.35,      1.83,      0.04,      0.10,      0.07,      0.12,      0.33,     0.020,     0.003,     0.024,     0.009,     0.056,     0.020,     0.003,     0.022,     0.008,     0.053,         0,         0,     0.007,     0.008,     0.015,     0.003,         0,         0,         0,     0.003,         0,         0,     0.003,         0,     0.003,     0.182,     0.319,     0.235,     0.264,       1.6,       1.9,       2.1,       1.3,       1.7,       0.2,       0.3,       0.3,       0.4,       0.3
