TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
11,30011,3,1,1,195.5,128.3,70.4,28.5,14.2,5.1,11.5,0.0,7.0,0.0,40.9,24.9,3.6,0.0,3.7,0.0,0.8,0.8,2.8,2.8,0.0,0.0,0.0,0.0,14.2,0.0,0.0,5.1
12,30012,3,1,1,293.7,190.6,159.9,68.5,20.7,13.9,27.0,0.2,16.1,0.0,91.4,58.9,7.8,0.0,8.0,0.0,2.3,2.3,7.3,7.1,0.0,0.0,0.0,0.0,20.7,0.0,0.0,13.9
13,30013,3,1,2,109.3,108.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,30014,3,1,2,109.3,109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,30015,3,1,1,574.7,1231.3,65.0,617.0,1.4,125.2,1.3,367.3,1.0,0.0,5.1,196.3,0.4,0.0,0.5,0.0,55.2,51.7,1.6,1.7,0.0,0.0,0.0,0.0,1.4,0.0,0.0,125.2
16,30016,3,1,2,276.5,545.7,23.1,251.2,1.8,49.0,1.2,99.0,1.0,0.0,4.8,137.8,0.4,0.0,0.4,0.0,14.2,13.2,1.1,1.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,49.0
17,30017,3,1,1,143.7,122.4,29.3,11.8,4.4,2.3,4.6,0.0,3.1,0.0,17.0,10.3,1.6,0.0,1.7,0.0,0.3,0.3,1.1,1.1,0.0,0.0,0.0,0.0,4.4,0.0,0.0,2.3
18,30018,3,1,1,1257.8,2870.3,172.4,1522.3,0.0,290.6,0.0,1107.3,0.0,0.0,1.0,257.7,0.0,0.0,0.0,0.0,168.2,155.0,2.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,290.6
19,30019,3,1,2,3091.9,1561.8,2452.2,1138.4,444.5,221.6,372.2,18.3,230.9,61.3,1373.1,851.3,126.5,0.0,129.2,0.0,56.9,52.7,161.4,154.7,0.0,0.0,2.0,0.0,444.5,0.0,0.0,221.6
20,30020,3,1,3,1761.4,1499.3,1342.9,1032.0,165.9,213.8,221.5,142.8,140.0,52.5,717.1,668.3,42.1,0.0,43.1,0.0,60.7,56.2,117.4,112.2,0.0,0.0,1.0,0.0,165.9,0.0,0.0,213.8
21,30021,3,1,2,745.6,1716.2,117.6,910.3,0.0,189.7,0.0,758.3,0.0,0.0,1.0,45.7,0.0,0.0,0.0,0.0,115.3,106.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.7
22,30022,3,1,2,113.7,122.6,20.4,25.8,3.5,5.6,2.8,15.6,2.0,0.0,10.6,7.2,1.0,0.0,1.0,0.0,2.3,2.2,0.8,0.8,0.0,0.0,0.0,0.0,3.5,0.0,0.0,5.6
23,30023,3,1,2,206.6,314.3,40.9,127.2,6.7,26.6,4.6,71.8,3.1,0.0,17.5,43.7,1.7,0.0,1.7,0.0,10.7,10.0,1.6,1.6,0.0,0.0,0.0,0.0,6.7,0.0,0.0,26.6
24,30024,3,1,2,1819.6,840.6,1418.5,591.0,271.6,112.0,219.7,3.8,135.9,0.0,813.8,499.2,75.4,0.0,77.0,0.0,25.7,23.9,67.0,64.2,3.0,0.0,1.0,0.0,271.6,0.0,0.0,112.0
25,30025,3,1,3,4033.2,3144.3,3284.3,2542.1,515.7,361.4,468.4,151.5,313.0,21.8,1815.9,1303.3,164.4,735.7,167.8,0.0,116.6,108.0,231.2,221.7,6.0,0.0,1.0,0.0,515.7,0.0,0.0,361.4
26,30026,3,1,3,2591.3,2210.6,2014.5,1588.0,285.3,327.9,285.4,223.4,192.4,80.4,1059.0,979.9,76.4,0.0,77.9,0.0,107.1,98.9,214.3,205.5,1.0,0.0,1.0,0.0,285.3,0.0,0.0,327.9
27,30027,3,1,2,109.5,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,225.1,404.5,30.0,168.6,1.7,38.6,1.5,144.9,1.0,0.0,5.0,3.6,0.4,0.0,0.4,0.0,21.4,19.8,0.4,0.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,38.6
29,30029,3,1,3,2927.2,1438.8,2384.1,1029.6,344.9,203.1,404.8,5.3,241.3,0.0,1334.5,869.4,110.8,0.0,113.1,0.0,45.6,42.2,117.2,112.6,16.0,0.0,1.0,0.0,344.9,0.0,0.0,203.1
30,30030,3,1,3,2869.9,2132.2,2345.7,1595.0,311.7,320.0,372.2,105.0,248.3,56.8,1300.9,1147.9,72.3,6.5,73.8,16.4,77.5,71.6,198.7,190.8,1.0,0.0,1.0,0.0,311.7,0.0,0.0,320.0
31,30031,3,1,3,2904.8,2753.3,2301.4,1963.0,239.3,427.6,284.3,290.6,192.3,133.0,1026.5,902.6,62.1,0.0,63.4,0.0,222.3,204.8,449.6,432.0,0.0,0.0,1.0,0.0,239.3,0.0,0.0,427.6
32,30032,3,1,3,1267.1,715.8,1021.7,501.6,136.6,99.5,160.9,4.5,106.2,0.0,588.0,422.9,43.8,0.0,44.8,0.0,21.7,20.1,56.3,54.1,0.0,0.0,0.0,0.0,136.6,0.0,0.0,99.5
33,30033,3,1,3,1611.5,1044.9,1328.5,754.8,151.2,152.7,210.9,18.5,143.2,0.0,764.0,626.2,46.3,0.0,47.2,0.0,33.8,31.2,82.1,78.9,0.0,0.0,1.0,0.0,151.2,0.0,0.0,152.7
34,30034,3,1,3,2176.2,1285.7,1832.4,937.7,190.5,189.7,287.6,35.2,190.1,8.6,1044.7,749.3,77.4,0.0,79.1,0.0,44.6,41.3,108.0,103.2,0.0,0.0,1.0,0.0,190.5,0.0,0.0,189.7
35,30035,3,1,3,2783.0,1660.1,2401.5,1241.6,222.0,251.8,380.3,5.8,254.7,0.0,1373.6,1049.1,91.1,0.0,93.0,0.0,54.8,50.9,141.9,135.8,11.0,0.0,1.0,0.0,222.0,0.0,0.0,251.8
36,30036,3,1,3,824.4,564.5,658.8,364.3,44.9,75.3,113.9,12.6,71.0,0.0,372.2,299.3,23.0,0.0,23.5,0.0,16.2,15.1,38.9,37.3,0.0,0.0,0.0,0.0,44.9,0.0,0.0,75.3
37,30037,3,1,2,388.2,760.8,23.0,326.7,0.0,68.0,0.0,136.2,0.0,0.0,1.0,170.8,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0
38,30038,3,1,3,2245.5,5678.9,432.2,3159.8,0.0,739.5,0.0,2730.8,0.0,0.0,2.0,32.3,0.0,0.0,0.0,0.0,416.4,385.1,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,739.5
39,30039,3,1,4,947.9,1070.0,681.9,712.7,55.4,149.7,99.8,36.1,62.1,69.5,344.9,497.3,29.3,0.0,30.1,0.0,30.1,28.0,84.6,81.7,0.0,0.0,1.0,0.0,55.4,0.0,0.0,149.7
40,30040,3,1,4,3069.4,3006.3,2548.8,2221.2,210.1,474.4,370.2,238.2,253.4,159.9,1304.1,1374.3,71.4,0.0,72.9,0.0,141.2,130.9,329.6,317.8,4.0,0.0,2.0,0.0,210.1,0.0,0.0,474.4
41,30041,3,1,4,2174.5,3564.0,1713.1,2581.8,78.2,596.3,141.8,116.0,95.2,893.3,471.1,661.4,24.3,0.0,24.9,0.0,199.8,185.0,754.9,726.2,0.0,0.0,1.0,0.0,78.2,0.0,0.0,596.3
42,30042,3,1,3,719.5,703.9,524.9,469.6,60.2,94.9,87.2,20.8,56.5,0.0,294.7,403.6,17.0,0.0,17.4,0.0,15.2,14.2,32.1,31.0,4.0,0.0,1.0,0.0,60.2,0.0,0.0,94.9
43,30043,3,1,3,2042.6,2722.0,1723.3,2309.6,147.7,234.4,263.3,109.5,174.6,0.0,952.4,823.2,63.6,1190.7,65.0,0.0,67.1,62.2,129.3,123.9,6.0,0.0,2.0,0.0,147.7,0.0,0.0,234.4
44,30044,3,1,3,1155.8,657.8,958.0,438.1,75.1,89.9,159.2,2.4,98.6,0.0,543.1,370.6,43.4,0.0,44.4,0.0,18.7,17.4,49.6,47.6,0.0,0.0,1.0,0.0,75.1,0.0,0.0,89.9
45,30045,3,1,2,1053.1,661.7,870.6,440.9,60.5,92.0,145.4,41.0,89.9,0.0,493.6,339.5,38.3,0.0,39.2,0.0,17.6,16.4,45.6,43.9,0.0,0.0,1.0,0.0,60.5,0.0,0.0,92.0
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.3,104.9,19.1,7.4,1.3,1.7,2.7,0.0,1.9,0.0,11.0,6.6,0.9,0.0,0.9,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.3,0.0,0.0,1.7
48,30048,3,1,1,199.6,148.0,79.7,33.3,9.0,6.9,13.2,0.0,8.1,0.0,45.9,29.0,4.0,0.0,4.1,0.0,1.0,1.0,3.3,3.4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.9
49,30049,3,1,2,731.0,1331.3,525.1,901.0,0.0,209.6,0.0,56.1,0.0,358.7,14.0,10.7,0.0,0.0,0.0,0.0,120.9,112.3,376.2,363.1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,209.6
50,30050,3,1,3,504.6,1413.9,201.0,917.8,4.9,197.9,4.8,422.2,3.3,4.3,18.4,299.8,1.6,0.0,1.7,29.6,83.1,77.6,87.1,84.3,0.0,0.0,1.0,0.0,4.9,0.0,0.0,197.9
51,30051,3,1,3,216.8,403.9,58.8,203.2,3.2,46.5,6.4,107.0,4.7,0.0,25.3,78.5,2.0,0.0,2.0,0.0,12.7,12.0,5.8,5.7,0.0,0.0,0.0,0.0,3.2,0.0,0.0,46.5
52,30052,3,1,3,1967.4,6829.3,526.6,4531.0,44.7,922.1,62.4,789.7,44.5,0.0,219.3,3575.7,10.8,0.0,11.1,0.0,145.0,135.0,31.5,30.7,0.0,0.0,2.0,0.0,44.7,0.0,0.0,922.1
53,30053,3,1,4,4911.8,9252.5,3673.4,6713.0,168.6,1477.9,301.8,830.2,212.3,1259.6,1048.6,2532.6,52.4,0.0,53.5,178.9,564.0,523.8,1436.7,1387.8,0.0,0.0,4.0,0.0,168.6,0.0,0.0,1477.9
54,30054,3,1,4,2562.7,3701.5,1994.3,2662.2,117.6,591.0,208.6,580.0,137.7,119.5,797.6,1287.6,66.5,0.0,67.9,0.0,264.0,245.2,446.0,429.9,0.0,0.0,6.0,0.0,117.6,0.0,0.0,591.0
55,30055,3,1,3,2225.4,3167.4,1802.5,2671.9,237.0,308.0,244.4,226.5,161.3,0.0,925.7,916.1,77.4,0.0,79.1,1231.1,123.6,115.0,190.1,183.1,1.0,0.0,0.0,0.0,237.0,0.0,0.0,308.0
56,30056,3,1,3,528.3,310.3,369.2,168.1,56.6,34.5,61.4,0.5,37.8,0.0,209.9,142.7,17.0,0.0,17.4,0.0,6.9,6.7,18.8,18.3,0.0,0.0,0.0,0.0,56.6,0.0,0.0,34.5
57,30057,3,1,3,656.2,387.4,496.2,227.5,52.5,46.8,82.4,1.6,50.9,0.0,282.1,192.3,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,52.5,0.0,0.0,46.8
58,30058,3,1,2,197.0,394.1,22.6,177.4,0.0,43.6,0.0,156.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6
59,30059,3,1,2,109.4,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.4,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3172.7,1556.9,2829.2,1133.0,159.8,233.3,442.9,4.0,273.7,0.0,1619.7,956.3,154.8,0.0,157.9,0.0,49.9,46.8,129.4,125.8,0.0,0.0,1.0,0.0,159.8,0.0,0.0,233.3
62,30062,3,1,3,2507.8,1310.6,2197.0,947.5,146.5,196.0,336.8,7.4,219.2,8.5,1259.3,786.8,114.6,0.0,116.9,0.0,41.5,38.8,108.8,105.9,0.0,0.0,0.0,0.0,146.5,0.0,0.0,196.0
63,30063,3,1,4,496.1,2881.7,374.0,2598.2,11.6,173.7,26.0,219.5,18.0,0.0,100.1,346.7,7.2,0.0,7.4,1827.5,95.7,89.5,118.6,114.9,0.0,0.0,1.0,0.0,11.6,0.0,0.0,173.7
64,30064,3,1,3,3468.2,2648.0,2952.5,1879.2,171.3,421.7,383.7,178.0,238.6,115.2,1388.9,931.5,127.8,0.0,130.4,0.0,217.1,202.5,464.0,452.1,0.0,0.0,2.0,0.0,171.3,0.0,0.0,421.7
65,30065,3,1,4,3002.4,2202.4,2619.7,1641.3,176.3,352.4,379.2,27.4,258.7,177.5,1407.7,1079.3,98.7,0.0,100.8,0.0,90.7,84.9,280.8,272.2,0.0,0.0,3.0,0.0,176.3,0.0,0.0,352.4
66,30066,3,1,3,1641.5,1855.2,1357.6,1350.0,85.0,304.9,162.4,61.3,112.1,248.5,570.8,604.6,29.4,0.0,30.1,0.0,115.7,108.4,336.1,327.3,1.0,0.0,0.0,0.0,85.0,0.0,0.0,304.9
67,30067,3,1,4,1984.3,1922.5,1671.3,1399.1,107.9,316.3,197.1,33.6,134.8,351.4,769.8,592.3,64.8,0.0,66.2,0.0,94.5,88.3,344.1,333.4,0.0,0.0,0.0,0.0,107.9,0.0,0.0,316.3
68,30068,3,1,3,1935.6,1201.4,1662.7,875.9,133.6,181.7,238.0,44.9,169.1,0.0,960.0,703.4,80.1,0.0,81.8,0.0,40.7,38.1,92.0,89.5,0.0,0.0,1.0,0.0,133.6,0.0,0.0,181.7
69,30069,3,1,3,407.0,297.8,287.7,179.4,39.2,36.8,42.0,4.7,28.6,0.0,167.0,155.0,14.1,0.0,14.5,0.0,6.1,5.7,14.3,13.9,1.0,0.0,0.0,0.0,39.2,0.0,0.0,36.8
70,30070,3,1,2,912.8,683.2,765.2,501.6,71.8,103.5,123.1,15.4,84.2,0.0,438.2,417.1,23.8,0.0,24.4,0.0,20.2,19.1,51.3,50.0,0.0,0.0,0.0,0.0,71.8,0.0,0.0,103.5
71,30071,3,1,2,40.5,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1196.8,904.6,903.7,634.1,155.4,129.3,127.1,29.9,91.5,8.6,519.1,520.9,43.1,0.0,44.1,0.0,24.1,22.6,53.8,52.1,0.0,0.0,1.0,0.0,155.4,0.0,0.0,129.3
73,30073,3,1,2,161.4,143.3,31.8,13.6,6.5,3.0,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.5,0.0,0.0,3.0
74,30074,3,1,2,109.4,109.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2034.4,1812.5,1663.2,1283.9,121.9,271.4,225.2,211.5,141.1,41.8,824.9,690.6,76.5,0.0,78.1,53.4,104.5,98.3,192.0,188.2,14.0,0.0,7.0,0.0,121.9,0.0,0.0,271.4
76,30076,3,1,3,1120.5,611.4,952.2,403.9,46.4,84.4,150.3,9.3,92.7,0.0,545.0,334.3,50.3,0.0,51.5,0.0,17.8,16.7,44.6,43.6,0.0,0.0,0.0,0.0,46.4,0.0,0.0,84.4
77,30077,3,1,3,2057.0,5255.7,1328.1,3939.2,50.3,641.8,131.0,1111.9,83.4,0.0,480.2,1202.6,44.2,0.0,45.0,1106.8,261.9,244.7,279.5,273.3,0.0,0.0,3.0,0.0,50.3,0.0,0.0,641.8
78,30078,3,1,3,4837.1,3980.5,4206.3,2948.7,254.6,648.9,567.3,103.0,390.3,330.2,2124.3,1731.6,142.8,0.0,145.7,0.0,217.3,203.2,594.6,580.8,20.0,0.0,4.0,0.0,254.6,0.0,0.0,648.9
79,30079,3,1,3,1837.8,4192.8,1415.5,3259.6,24.9,539.2,52.8,376.2,37.5,418.1,200.2,388.9,13.4,1021.0,13.8,0.0,336.8,314.6,760.0,740.8,0.0,0.0,1.0,0.0,24.9,0.0,0.0,539.2
80,30080,3,1,3,2600.4,2994.2,2181.6,2180.0,111.0,505.9,212.3,271.3,147.8,247.3,801.1,795.4,55.6,0.0,56.8,0.0,285.4,266.9,614.6,599.2,7.0,0.0,1.0,0.0,111.0,0.0,0.0,505.9
81,30081,3,1,2,376.4,785.6,228.9,550.8,30.1,116.2,26.3,87.7,19.1,0.0,96.0,389.5,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.0,0.0,0.0,1.0,0.0,30.1,0.0,0.0,116.2
82,30082,3,1,3,3865.2,4422.6,3211.7,3223.0,173.5,721.0,400.4,323.0,276.8,316.1,1423.2,1660.2,74.1,0.0,75.7,0.0,286.5,267.9,673.0,655.7,0.0,0.0,2.0,0.0,173.5,0.0,0.0,721.0
83,30083,3,1,3,1391.3,2437.9,1055.4,1679.5,0.0,415.6,0.0,160.0,0.0,483.9,7.0,26.8,0.0,0.0,0.0,0.0,294.2,276.3,747.2,732.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,415.6
84,30084,3,1,3,1000.8,2084.8,721.0,1447.4,0.0,353.3,0.0,177.3,0.0,431.3,1.0,142.9,0.0,0.0,0.0,0.0,195.9,183.6,523.1,512.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,353.3
85,30085,3,1,3,778.5,976.1,492.8,602.5,50.2,132.5,70.0,147.2,43.8,12.8,247.6,360.0,22.1,0.0,22.5,0.0,35.5,33.3,50.3,49.2,0.0,0.0,1.0,0.0,50.2,0.0,0.0,132.5
86,30086,3,1,2,543.0,925.6,370.4,605.0,1.0,147.6,1.3,41.2,1.0,224.3,11.5,3.4,0.4,0.0,0.4,0.0,88.8,83.6,260.0,252.5,0.0,0.0,7.0,0.0,1.0,0.0,0.0,147.6
87,30087,3,1,2,102.1,101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.1,110.9,30.1,12.5,1.5,2.9,4.5,0.2,3.2,0.0,17.4,10.7,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.9
89,30089,3,1,2,3206.2,4303.5,2555.6,2962.7,35.1,731.0,115.4,377.3,72.5,433.8,403.3,345.5,32.0,0.0,32.8,0.0,602.7,563.6,1286.9,1242.5,1.0,0.0,9.0,0.0,35.1,0.0,0.0,731.0
90,30090,3,1,3,4138.2,7980.0,3330.8,5779.5,35.3,1418.8,90.8,487.0,56.2,2283.4,323.2,290.8,28.4,0.0,28.9,0.0,641.8,602.6,2157.6,2115.7,0.0,0.0,4.0,0.0,35.3,0.0,0.0,1418.8
91,30091,3,1,3,2456.1,1512.2,2159.0,1083.3,105.9,232.1,348.0,137.8,214.4,0.0,1211.9,806.4,107.3,0.0,109.5,0.0,41.6,39.2,103.3,99.9,21.0,0.0,2.0,0.0,105.9,0.0,0.0,232.1
92,30092,3,1,3,2628.6,1559.7,2254.8,1100.8,156.5,232.6,363.7,66.2,222.4,0.0,1272.1,878.3,114.0,0.0,116.4,0.0,50.3,47.3,111.9,109.0,1.0,0.0,3.0,0.0,156.5,0.0,0.0,232.6
93,30093,3,1,2,95.8,95.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,354.1,248.2,232.5,113.9,11.1,24.3,36.3,11.3,22.7,0.0,133.3,88.1,12.5,0.0,12.9,0.0,4.7,4.6,10.1,9.8,0.0,0.0,0.0,0.0,11.1,0.0,0.0,24.3
95,30095,3,1,2,3617.5,3189.8,3174.4,2479.3,130.5,392.6,440.3,139.8,258.7,77.6,1604.0,1033.5,157.8,711.6,161.1,0.0,171.8,160.6,369.6,356.1,6.0,0.0,5.0,0.0,130.5,0.0,0.0,392.6
96,30096,3,1,2,3155.4,1968.4,2798.2,1416.3,127.1,310.5,424.2,48.5,260.1,90.4,1483.7,935.8,131.3,0.0,134.0,0.0,100.1,93.9,256.7,247.6,0.0,0.0,8.0,0.0,127.1,0.0,0.0,310.5
97,30097,3,1,1,109.5,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.1,100.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.3,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,305.4,220.1,189.0,92.9,9.6,19.8,32.5,3.3,19.4,0.0,106.7,75.9,8.2,0.0,8.3,0.0,3.8,3.8,10.1,9.8,0.0,0.0,0.0,0.0,9.6,0.0,0.0,19.8
101,30101,3,1,2,5108.7,3274.3,4541.1,2393.1,214.7,508.5,750.1,112.3,430.3,30.7,2475.1,1814.5,193.5,0.0,197.5,0.0,140.3,131.1,317.4,304.6,21.0,0.0,16.0,0.0,214.7,0.0,0.0,508.5
102,30102,3,1,1,100.3,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2487.6,1404.6,2181.1,1003.8,109.9,200.2,377.4,18.6,214.5,0.0,1232.8,832.6,96.7,0.0,98.9,0.0,45.7,43.4,114.1,109.3,0.0,0.0,1.0,0.0,109.9,0.0,0.0,200.2
104,30104,3,1,2,949.0,1577.7,765.5,1268.2,32.3,154.7,111.6,134.7,64.8,0.0,365.3,406.4,28.4,480.2,29.0,88.1,68.0,64.0,98.4,94.7,0.0,0.0,0.0,0.0,32.3,0.0,0.0,154.7
105,30105,3,1,2,405.0,326.0,287.6,178.4,12.4,39.3,41.2,8.4,25.6,8.9,137.5,107.8,9.8,0.0,10.0,0.0,16.8,15.9,38.9,37.3,8.0,0.0,0.0,0.0,12.4,0.0,0.0,39.3
106,30106,3,1,2,217.5,260.0,108.7,121.8,3.5,28.8,10.8,10.0,6.8,43.6,38.9,25.1,3.1,0.0,3.1,0.0,8.4,8.1,36.6,35.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,28.8
107,30107,3,1,1,88.6,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
